ItemCompraID,CompraID,IsqueiroID,Quantidade,PrecoUnitario,Desconto,SubTotal,MarcaID,CategoriaID,Modelo,Cor,Material,TipoCombustivel,CapacidadeML,Peso,PrecoSugerido,NomeMarca,NomeCategoria
52573,7955,39,1,68.63,4.64,65.445568,9,5,Modelo 39,Prata,Metal,Gasolina,16.82,40.85,49.79,Firebird,Industrial
52574,31019,2,1,8.1,8.95,7.37505,14,4,Modelo 2,Sépia,Aço Inoxidável,Butano,48.33,65.65,75.89,Glow,Decorativo
52575,43295,6,1,16.3,3.59,15.71483,19,5,Modelo 6,Verde fluorescente,Aço Inoxidável,Butano,15.4,35.2,18.04,Burner,Industrial
52576,22566,56,2,38.52,10.3,69.10488000000001,13,4,Modelo 56,Verde mar escuro,Aço Inoxidável,Gasolina,20.89,27.78,99.73,Flicker,Decorativo
52577,24409,49,1,33.17,12.11,29.153113,14,1,Modelo 49,Verde primavera médio,Aço Inoxidável,Gasolina,33.32,59.13,91.59,Glow,Descartável
52578,9174,19,1,77.52,11.47,68.628456,18,3,Modelo 19,Azul real,Aço Inoxidável,Butano,12.48,61.73,14.87,LightUp,Premium
52579,8902,98,3,76.5,18.08,188.0064,1,1,Modelo 98,Marfim,Aço Inoxidável,Butano,13.92,37.93,87.79,Bic,Descartável
52580,5335,29,4,45.19,4.8,172.08352,16,1,Modelo 29,Mamão batido,Metal,Butano,14.99,62.11,89.01,Flint,Descartável
52581,40077,94,5,68.66,15.64,289.60788,11,3,Modelo 94,Vermelho,Aço Inoxidável,Butano,12.02,38.51,93.64,Ignite,Premium
52582,3008,56,1,7.6,13.61,6.56564,13,4,Modelo 56,Verde mar escuro,Aço Inoxidável,Gasolina,20.89,27.78,99.73,Flicker,Decorativo
52583,27200,19,1,22.42,12.98,19.509884,18,3,Modelo 19,Azul real,Aço Inoxidável,Butano,12.48,61.73,14.87,LightUp,Premium
52584,14977,7,2,10.12,8.1,18.60056,4,5,Modelo 7,Verde espectro,Aço Inoxidável,Outro,16.41,67.89,14.69,Cricket,Industrial
52585,17327,41,3,72.65,0.39,217.099995,2,5,Modelo 41,Chocolate,Aço Inoxidável,Butano,38.15,81.54,50.05,Zippo,Industrial
52586,43394,55,2,54.47,9.53,98.558018,5,3,Modelo 55,Marrom,Aço Inoxidável,Butano,38.68,31.76,97.08,Djeep,Premium
52587,24204,8,2,82.11,12.71,143.347638,18,5,Modelo 8,Chocolate,Metal,Butano,49.41,96.15,95.73,LightUp,Industrial
52588,17340,84,1,96.34,7.72,88.90255200000001,13,3,Modelo 84,Ciano,Aço Inoxidável,Butano,21.12,47.29,82.43,Flicker,Premium
52589,11571,54,3,73.78,7.75,204.18615,12,5,Modelo 54,Azul furtivo,Aço Inoxidável,Butano,9.93,82.09,87.58,Blaze,Industrial
52590,10789,93,1,7.86,10.59,7.027626000000001,6,5,Modelo 93,Limão,Plástico,Butano,10.95,13.39,59.85,Flamme,Industrial
52591,26342,65,2,36.02,3.01,69.87159600000001,18,2,Modelo 65,Renda antiga,Aço Inoxidável,Butano,9.95,21.34,48.18,LightUp,Recarregável
52592,33361,12,3,74.37,18.38,182.102382,15,1,Modelo 12,Azul ardósia,Metal,Butano,41.88,82.83,42.86,Ember,Descartável
52593,38965,7,1,51.74,8.19,47.502494000000006,4,5,Modelo 7,Verde espectro,Aço Inoxidável,Outro,16.41,67.89,14.69,Cricket,Industrial
52594,41798,4,1,95.53,9.46,86.492862,14,1,Modelo 4,Branco,Aço Inoxidável,Gasolina,41.03,40.13,93.24,Glow,Descartável
52595,6154,96,1,75.17,5.46,71.065718,3,3,Modelo 96,Amarelo escuro,Aço Inoxidável,Butano,16.72,16.69,26.71,Clipper,Premium
52596,31792,64,1,83.24,3.83,80.051908,5,5,Modelo 64,Azul violeta,Aço Inoxidável,Butano,6.23,74.82,48.02,Djeep,Industrial
52597,22382,56,1,22.34,9.39,20.242274,13,4,Modelo 56,Verde mar escuro,Aço Inoxidável,Gasolina,20.89,27.78,99.73,Flicker,Decorativo
52598,29410,81,1,6.15,9.33,5.576205000000001,15,2,Modelo 81,Azul cadete,Plástico,Butano,26.95,32.48,18.05,Ember,Recarregável
52599,36294,12,2,61.83,6.07,116.153838,15,1,Modelo 12,Azul ardósia,Metal,Butano,41.88,82.83,42.86,Ember,Descartável
52600,45394,36,3,45.3,15.97,114.19677,3,5,Modelo 36,Linho,Aço Inoxidável,Butano,49.21,50.65,17.92,Clipper,Industrial
52601,11261,16,1,33.05,8.87,30.118465,17,1,Modelo 16,Dourado escuro,Metal,Butano,27.16,83.67,90.52,Scorch,Descartável
52602,40007,55,3,32.2,17.24,79.94616,5,3,Modelo 55,Marrom,Aço Inoxidável,Butano,38.68,31.76,97.08,Djeep,Premium
52603,1359,65,1,39.98,9.84,36.045968,18,2,Modelo 65,Renda antiga,Aço Inoxidável,Butano,9.95,21.34,48.18,LightUp,Recarregável
52604,36866,15,2,43.78,9.37,79.355628,9,1,Modelo 15,Carmim carnáceo,Aço Inoxidável,Butano,12.87,49.1,11.03,Firebird,Descartável
52605,16836,33,1,95.43,6.38,89.34156600000001,11,2,Modelo 33,Vermelho violeta médio,Plástico,Butano,5.26,56.84,25.59,Ignite,Recarregável
52606,24971,19,1,78.86,0.7,78.30798,18,3,Modelo 19,Azul real,Aço Inoxidável,Butano,12.48,61.73,14.87,LightUp,Premium
52607,42253,33,2,78.21,15.65,131.94027,11,2,Modelo 33,Vermelho violeta médio,Plástico,Butano,5.26,56.84,25.59,Ignite,Recarregável
52608,25898,66,1,80.03,4.26,76.620722,16,5,Modelo 66,Vermelho violeta pálido,Aço Inoxidável,Butano,5.19,41.91,99.61,Flint,Industrial
52609,17349,25,1,88.78,12.01,78.11752200000001,1,4,Modelo 25,Coral,Plástico,Butano,47.96,38.96,55.49,Bic,Decorativo
52610,47544,53,1,92.78,9.34,84.11434799999999,5,5,Modelo 53,Renda antiga,Plástico,Gasolina,42.1,15.92,58.16,Djeep,Industrial
52611,27971,1,2,72.11,10.56,128.990368,5,4,Modelo 1,Verde primavera,Plástico,Butano,26.59,39.32,83.47,Djeep,Decorativo
52612,21014,8,2,65.56,2.52,127.815776,18,5,Modelo 8,Chocolate,Metal,Butano,49.41,96.15,95.73,LightUp,Industrial
52613,15778,24,5,95.23,17.12,394.63312,2,5,Modelo 24,Jasmine,Metal,Gasolina,21.62,16.16,8.5,Zippo,Industrial
52614,19487,20,1,76.99,19.56,61.930756,8,2,Modelo 20,Vermelho enegrecido,Aço Inoxidável,Butano,17.95,41.8,88.93,Spark,Recarregável
52615,23417,62,2,94.61,9.24,171.73607199999998,12,3,Modelo 62,Neve,Aço Inoxidável,Butano,19.55,51.59,93.57,Blaze,Premium
52616,28654,28,1,20.1,13.42,17.40258,1,5,Modelo 28,Cardo,Metal,Butano,33.59,11.25,21.04,Bic,Industrial
52617,46319,60,4,76.09,2.96,295.350944,6,2,Modelo 60,Marrom rosado,Plástico,Butano,34.78,10.13,67.16,Flamme,Recarregável
52618,12434,54,1,36.63,9.4,33.186780000000006,12,5,Modelo 54,Azul furtivo,Aço Inoxidável,Butano,9.93,82.09,87.58,Blaze,Industrial
52619,22961,51,1,83.69,9.77,75.513487,1,5,Modelo 51,Amarelo queimado,Metal,Gasolina,16.55,80.54,84.17,Bic,Industrial
52620,32612,89,1,41.77,7.93,38.457639,16,3,Modelo 89,Verde-azulado,Plástico,Butano,15.67,51.86,5.77,Flint,Premium
52621,22453,81,1,22.96,16.38,19.199152,15,2,Modelo 81,Azul cadete,Plástico,Butano,26.95,32.48,18.05,Ember,Recarregável
52622,30518,72,1,99.39,19.17,80.336937,3,5,Modelo 72,Eminência,Aço Inoxidável,Butano,45.54,62.67,80.34,Clipper,Industrial
52623,49341,53,3,61.35,18.46,150.07437000000002,5,5,Modelo 53,Renda antiga,Plástico,Gasolina,42.1,15.92,58.16,Djeep,Industrial
52624,45139,70,1,8.21,19.14,6.638606,1,3,Modelo 70,Malva,Aço Inoxidável,Butano,34.3,60.32,89.06,Bic,Premium
52625,20120,99,2,71.54,16.17,119.94396400000002,8,5,Modelo 99,Amarelo esverdeado,Plástico,Butano,29.65,99.35,98.81,Spark,Industrial
52626,30411,20,1,65.35,16.85,54.338525,8,2,Modelo 20,Vermelho enegrecido,Aço Inoxidável,Butano,17.95,41.8,88.93,Spark,Recarregável
52627,25160,33,3,31.33,4.14,90.098814,11,2,Modelo 33,Vermelho violeta médio,Plástico,Butano,5.26,56.84,25.59,Ignite,Recarregável
52628,15825,53,1,35.89,3.91,34.486701,5,5,Modelo 53,Renda antiga,Plástico,Gasolina,42.1,15.92,58.16,Djeep,Industrial
52629,27271,7,2,78.82,9.29,142.995244,4,5,Modelo 7,Verde espectro,Aço Inoxidável,Outro,16.41,67.89,14.69,Cricket,Industrial
52630,49737,34,1,55.82,17.77,45.900786,3,5,Modelo 34,Salmão,Aço Inoxidável,Butano,22.36,18.56,88.57,Clipper,Industrial
52631,39179,57,2,14.34,7.71,26.468772,11,4,Modelo 57,Ferrugem,Plástico,Gasolina,38.76,72.4,69.91,Ignite,Decorativo
52632,16982,41,1,89.31,18.86,72.466134,2,5,Modelo 41,Chocolate,Aço Inoxidável,Butano,38.15,81.54,50.05,Zippo,Industrial
52633,8344,88,5,82.51,2.75,401.204875,3,4,Modelo 88,Rosa profundo,Metal,Butano,10.32,40.28,86.75,Clipper,Decorativo
52634,39209,1,1,97.21,5.98,91.396842,5,4,Modelo 1,Verde primavera,Plástico,Butano,26.59,39.32,83.47,Djeep,Decorativo
52635,37107,54,1,98.07,1.21,96.883353,12,5,Modelo 54,Azul furtivo,Aço Inoxidável,Butano,9.93,82.09,87.58,Blaze,Industrial
52636,29410,50,5,12.55,5.22,59.47445,11,3,Modelo 50,Verde mar médio,Plástico,Butano,33.82,17.27,28.27,Ignite,Premium
52637,30468,72,1,31.91,10.89,28.435001,3,5,Modelo 72,Eminência,Aço Inoxidável,Butano,45.54,62.67,80.34,Clipper,Industrial
52638,27218,58,2,16.78,14.51,28.690444000000003,1,4,Modelo 58,Creme,Metal,Outro,41.04,13.97,37.22,Bic,Decorativo
52639,29821,47,4,35.48,5.37,134.29889599999998,4,3,Modelo 47,Salmão escuro,Aço Inoxidável,Butano,26.51,60.01,76.44,Cricket,Premium
52640,43274,71,1,76.99,5.52,72.740152,12,2,Modelo 71,Amêndoa,Plástico,Butano,49.64,45.83,60.53,Blaze,Recarregável
52641,6071,67,1,8.9,16.57,7.42527,13,3,Modelo 67,Lavanda,Metal,Butano,19.71,93.84,40.5,Flicker,Premium
52642,29279,38,1,24.8,15.4,20.9808,20,3,Modelo 38,Escarlate,Aço Inoxidável,Butano,38.52,50.16,53.49,Fireside,Premium
52643,49832,3,1,43.97,6.75,41.002025,16,3,Modelo 3,Pêssego,Aço Inoxidável,Gasolina,50.0,55.21,71.15,Flint,Premium
52644,5163,30,1,76.59,0.12,76.498092,3,1,Modelo 30,Amarelo queimado,Metal,Butano,38.39,23.03,47.92,Clipper,Descartável
52645,20932,6,1,91.41,11.23,81.144657,19,5,Modelo 6,Verde fluorescente,Aço Inoxidável,Butano,15.4,35.2,18.04,Burner,Industrial
52646,41453,69,1,25.55,16.88,21.237160000000003,14,4,Modelo 69,Ciano claro,Metal,Butano,9.97,63.48,56.16,Glow,Decorativo
52647,9442,46,3,89.31,14.95,227.874465,12,3,Modelo 46,Azul céu profundo,Aço Inoxidável,Butano,9.4,45.96,59.09,Blaze,Premium
52648,38289,3,1,94.95,13.59,82.046295,16,3,Modelo 3,Pêssego,Aço Inoxidável,Gasolina,50.0,55.21,71.15,Flint,Premium
52649,3737,64,4,57.62,2.96,223.657792,5,5,Modelo 64,Azul violeta,Aço Inoxidável,Butano,6.23,74.82,48.02,Djeep,Industrial
52650,39508,4,3,29.99,1.76,88.386528,14,1,Modelo 4,Branco,Aço Inoxidável,Gasolina,41.03,40.13,93.24,Glow,Descartável
52651,24013,73,3,95.18,17.47,235.656162,18,3,Modelo 73,Vermelho enegrecido,Plástico,Butano,16.38,79.45,10.21,LightUp,Premium
52652,2611,14,1,94.08,6.51,87.955392,11,1,Modelo 14,Cinza claro,Aço Inoxidável,Butano,12.6,73.46,86.36,Ignite,Descartável
52653,9248,5,1,26.67,2.95,25.883235000000003,7,1,Modelo 5,Verde Paris,Metal,Butano,16.62,72.0,42.48,Luminos,Descartável
52654,7578,89,4,47.78,15.74,161.037712,16,3,Modelo 89,Verde-azulado,Plástico,Butano,15.67,51.86,5.77,Flint,Premium
52655,40672,14,3,85.79,14.2,220.82346,11,1,Modelo 14,Cinza claro,Aço Inoxidável,Butano,12.6,73.46,86.36,Ignite,Descartável
52656,41278,69,2,14.91,5.24,28.257432,14,4,Modelo 69,Ciano claro,Metal,Butano,9.97,63.48,56.16,Glow,Decorativo
52657,34426,80,1,26.12,15.32,22.118416,14,2,Modelo 80,Verde espectro,Plástico,Outro,8.76,44.37,5.9,Glow,Recarregável
52658,30532,50,1,31.56,4.14,30.253416,11,3,Modelo 50,Verde mar médio,Plástico,Butano,33.82,17.27,28.27,Ignite,Premium
52659,1955,41,1,81.92,14.18,70.303744,2,5,Modelo 41,Chocolate,Aço Inoxidável,Butano,38.15,81.54,50.05,Zippo,Industrial
52660,23341,48,1,60.3,0.52,59.98644,14,3,Modelo 48,Cereja,Metal,Butano,8.36,44.12,15.98,Glow,Premium
52661,17246,91,1,66.53,3.57,64.15487900000001,1,1,Modelo 91,Tomate,Plástico,Butano,42.35,27.35,75.87,Bic,Descartável
52662,47925,56,3,53.77,6.48,150.857112,13,4,Modelo 56,Verde mar escuro,Aço Inoxidável,Gasolina,20.89,27.78,99.73,Flicker,Decorativo
52663,44053,61,3,5.89,14.81,15.053072999999998,11,4,Modelo 61,Ciano escuro,Plástico,Butano,43.82,59.9,35.72,Ignite,Decorativo
52664,3986,51,2,72.11,7.85,132.89873,1,5,Modelo 51,Amarelo queimado,Metal,Gasolina,16.55,80.54,84.17,Bic,Industrial
52665,39102,23,1,67.82,15.48,57.32146399999999,14,1,Modelo 23,Oliva parda,Aço Inoxidável,Butano,10.37,23.16,28.78,Glow,Descartável
52666,24772,64,1,97.38,18.39,79.471818,5,5,Modelo 64,Azul violeta,Aço Inoxidável,Butano,6.23,74.82,48.02,Djeep,Industrial
52667,41290,50,1,26.07,8.91,23.747163,11,3,Modelo 50,Verde mar médio,Plástico,Butano,33.82,17.27,28.27,Ignite,Premium
52668,42953,97,2,99.3,3.93,190.79502,6,3,Modelo 97,Branco,Metal,Butano,41.95,58.96,59.42,Flamme,Premium
52669,45740,83,3,40.94,18.14,100.540452,7,4,Modelo 83,Glitter,Aço Inoxidável,Butano,49.93,48.53,28.84,Luminos,Decorativo
52670,43986,52,1,77.88,3.04,75.51244799999999,5,4,Modelo 52,Violeta escuro,Metal,Butano,48.4,98.68,67.89,Djeep,Decorativo
52671,23080,63,1,23.36,0.57,23.226848,6,4,Modelo 63,Neve,Plástico,Outro,8.61,92.39,76.03,Flamme,Decorativo
52672,7304,39,1,19.94,1.22,19.696732,9,5,Modelo 39,Prata,Metal,Gasolina,16.82,40.85,49.79,Firebird,Industrial
52673,16385,20,2,46.58,1.64,91.632176,8,2,Modelo 20,Vermelho enegrecido,Aço Inoxidável,Butano,17.95,41.8,88.93,Spark,Recarregável
52674,2678,38,1,39.17,6.26,36.717958,20,3,Modelo 38,Escarlate,Aço Inoxidável,Butano,38.52,50.16,53.49,Fireside,Premium
52675,29548,89,4,21.14,4.34,80.890096,16,3,Modelo 89,Verde-azulado,Plástico,Butano,15.67,51.86,5.77,Flint,Premium
52676,19777,48,1,33.21,7.3,30.785670000000003,14,3,Modelo 48,Cereja,Metal,Butano,8.36,44.12,15.98,Glow,Premium
52677,21697,2,4,95.82,15.93,322.22349599999995,14,4,Modelo 2,Sépia,Aço Inoxidável,Butano,48.33,65.65,75.89,Glow,Decorativo
52678,26978,87,2,76.88,19.71,123.45390399999998,18,1,Modelo 87,Açafrão,Aço Inoxidável,Butano,23.51,45.38,30.83,LightUp,Descartável
52679,49007,24,1,95.29,4.39,91.106769,2,5,Modelo 24,Jasmine,Metal,Gasolina,21.62,16.16,8.5,Zippo,Industrial
52680,44301,5,1,97.53,17.22,80.735334,7,1,Modelo 5,Verde Paris,Metal,Butano,16.62,72.0,42.48,Luminos,Descartável
52681,18599,57,1,69.59,15.47,58.824427,11,4,Modelo 57,Ferrugem,Plástico,Gasolina,38.76,72.4,69.91,Ignite,Decorativo
52682,3830,48,2,93.56,13.12,162.56985600000002,14,3,Modelo 48,Cereja,Metal,Butano,8.36,44.12,15.98,Glow,Premium
52683,36591,48,1,38.06,16.36,31.833384,14,3,Modelo 48,Cereja,Metal,Butano,8.36,44.12,15.98,Glow,Premium
52684,47851,99,1,13.84,5.52,13.076032,8,5,Modelo 99,Amarelo esverdeado,Plástico,Butano,29.65,99.35,98.81,Spark,Industrial
52685,34855,34,3,38.56,19.77,92.810064,3,5,Modelo 34,Salmão,Aço Inoxidável,Butano,22.36,18.56,88.57,Clipper,Industrial
52686,10716,60,1,12.37,5.16,11.731708,6,2,Modelo 60,Marrom rosado,Plástico,Butano,34.78,10.13,67.16,Flamme,Recarregável
52687,40219,9,1,94.21,0.19,94.031001,15,4,Modelo 9,Água-marinha,Plástico,Butano,20.09,75.61,60.95,Ember,Decorativo
52688,44034,71,2,85.56,11.55,151.35564,12,2,Modelo 71,Amêndoa,Plástico,Butano,49.64,45.83,60.53,Blaze,Recarregável
52689,34751,23,1,71.22,10.84,63.499752,14,1,Modelo 23,Oliva parda,Aço Inoxidável,Butano,10.37,23.16,28.78,Glow,Descartável
52690,1154,22,1,5.68,9.63,5.133016,19,4,Modelo 22,Pardo escuro,Plástico,Butano,26.48,41.3,38.75,Burner,Decorativo
52691,36550,24,1,28.54,12.6,24.94396,2,5,Modelo 24,Jasmine,Metal,Gasolina,21.62,16.16,8.5,Zippo,Industrial
52692,11904,58,2,90.53,3.39,174.922066,1,4,Modelo 58,Creme,Metal,Outro,41.04,13.97,37.22,Bic,Decorativo
52693,7473,21,2,58.13,16.18,97.449132,3,2,Modelo 21,Brasil,Plástico,Gasolina,31.5,47.74,12.0,Clipper,Recarregável
52694,15389,74,2,38.85,18.02,63.69846,11,3,Modelo 74,Rosa profundo,Aço Inoxidável,Gasolina,39.65,21.48,68.97,Ignite,Premium
52695,4463,38,2,44.91,0.92,88.993656,20,3,Modelo 38,Escarlate,Aço Inoxidável,Butano,38.52,50.16,53.49,Fireside,Premium
52696,18151,10,1,50.17,3.83,48.248489,17,3,Modelo 10,Água-marinha,Plástico,Butano,36.79,47.66,82.03,Scorch,Premium
52697,20223,99,1,97.15,14.85,82.72322500000001,8,5,Modelo 99,Amarelo esverdeado,Plástico,Butano,29.65,99.35,98.81,Spark,Industrial
52698,18888,85,2,11.95,0.21,23.84981,16,5,Modelo 85,Oliva escura,Plástico,Butano,48.13,51.68,40.8,Flint,Industrial
52699,37051,92,1,91.77,0.71,91.118433,19,2,Modelo 92,Turquesa,Metal,Butano,49.07,64.7,44.21,Burner,Recarregável
52700,44069,6,1,63.9,9.93,57.55473,19,5,Modelo 6,Verde fluorescente,Aço Inoxidável,Butano,15.4,35.2,18.04,Burner,Industrial
52701,20883,52,3,7.38,15.33,18.745938,5,4,Modelo 52,Violeta escuro,Metal,Butano,48.4,98.68,67.89,Djeep,Decorativo
52702,38834,43,1,19.37,18.29,15.827227000000002,5,1,Modelo 43,Esmeralda,Plástico,Butano,8.98,57.6,74.69,Djeep,Descartável
52703,28657,81,1,21.93,7.33,20.322531,15,2,Modelo 81,Azul cadete,Plástico,Butano,26.95,32.48,18.05,Ember,Recarregável
52704,26072,9,2,41.92,5.73,79.035968,15,4,Modelo 9,Água-marinha,Plástico,Butano,20.09,75.61,60.95,Ember,Decorativo
52705,24499,51,1,11.9,5.46,11.25026,1,5,Modelo 51,Amarelo queimado,Metal,Gasolina,16.55,80.54,84.17,Bic,Industrial
52706,22746,62,1,10.25,7.68,9.4628,12,3,Modelo 62,Neve,Aço Inoxidável,Butano,19.55,51.59,93.57,Blaze,Premium
52707,13859,66,1,37.62,12.11,33.064218,16,5,Modelo 66,Vermelho violeta pálido,Aço Inoxidável,Butano,5.19,41.91,99.61,Flint,Industrial
52708,26503,90,2,75.81,1.23,149.755074,1,2,Modelo 90,Verde lima,Aço Inoxidável,Gasolina,35.29,87.1,93.78,Bic,Recarregável
52709,1812,40,5,34.65,11.76,152.8758,15,1,Modelo 40,Carmim,Aço Inoxidável,Butano,28.41,87.45,39.67,Ember,Descartável
52710,9584,52,1,44.03,13.24,38.200428,5,4,Modelo 52,Violeta escuro,Metal,Butano,48.4,98.68,67.89,Djeep,Decorativo
52711,30584,14,1,99.23,16.68,82.67843599999999,11,1,Modelo 14,Cinza claro,Aço Inoxidável,Butano,12.6,73.46,86.36,Ignite,Descartável
52712,22175,79,1,96.59,7.15,89.683815,13,3,Modelo 79,Rosa amoroso,Metal,Butano,18.18,59.53,17.58,Flicker,Premium
52713,46538,78,3,93.19,9.15,253.989345,19,2,Modelo 78,Mostarda,Metal,Gasolina,40.39,12.04,94.83,Burner,Recarregável
52714,35327,1,1,62.88,18.57,51.203184,5,4,Modelo 1,Verde primavera,Plástico,Butano,26.59,39.32,83.47,Djeep,Decorativo
52715,14351,86,1,82.5,10.94,73.4745,15,2,Modelo 86,Azul pólvora,Plástico,Butano,39.79,20.45,84.87,Ember,Recarregável
52716,5532,20,3,95.9,16.99,238.8197700000001,8,2,Modelo 20,Vermelho enegrecido,Aço Inoxidável,Butano,17.95,41.8,88.93,Spark,Recarregável
52717,30628,27,1,13.71,1.16,13.550964,17,2,Modelo 27,Jambo,Plástico,Gasolina,30.17,42.56,86.04,Scorch,Recarregável
52718,32307,45,2,61.15,6.84,113.93468,5,4,Modelo 45,Azul escuro,Aço Inoxidável,Butano,14.88,95.2,9.22,Djeep,Decorativo
52719,46730,15,2,87.03,4.49,166.24470599999998,9,1,Modelo 15,Carmim carnáceo,Aço Inoxidável,Butano,12.87,49.1,11.03,Firebird,Descartável
52720,36248,53,3,18.02,5.53,51.070482,5,5,Modelo 53,Renda antiga,Plástico,Gasolina,42.1,15.92,58.16,Djeep,Industrial
52721,13730,24,1,58.11,5.0,55.2045,2,5,Modelo 24,Jasmine,Metal,Gasolina,21.62,16.16,8.5,Zippo,Industrial
52722,5170,43,1,29.2,3.65,28.1342,5,1,Modelo 43,Esmeralda,Plástico,Butano,8.98,57.6,74.69,Djeep,Descartável
52723,12424,31,1,70.19,10.56,62.777936,10,2,Modelo 31,Índigo,Aço Inoxidável,Butano,7.36,28.99,30.96,Torch,Recarregável
52724,34198,27,1,79.6,16.62,66.37048,17,2,Modelo 27,Jambo,Plástico,Gasolina,30.17,42.56,86.04,Scorch,Recarregável
52725,28365,36,5,77.91,14.82,331.81868999999995,3,5,Modelo 36,Linho,Aço Inoxidável,Butano,49.21,50.65,17.92,Clipper,Industrial
52726,28175,58,1,34.78,8.17,31.938474000000003,1,4,Modelo 58,Creme,Metal,Outro,41.04,13.97,37.22,Bic,Decorativo
52727,45878,31,1,83.07,11.99,73.10990699999999,10,2,Modelo 31,Índigo,Aço Inoxidável,Butano,7.36,28.99,30.96,Torch,Recarregável
52728,5422,65,2,65.43,9.03,119.043342,18,2,Modelo 65,Renda antiga,Aço Inoxidável,Butano,9.95,21.34,48.18,LightUp,Recarregável
52729,46032,20,1,54.67,11.76,48.240808,8,2,Modelo 20,Vermelho enegrecido,Aço Inoxidável,Butano,17.95,41.8,88.93,Spark,Recarregável
52730,28881,19,2,94.62,4.97,179.83477200000002,18,3,Modelo 19,Azul real,Aço Inoxidável,Butano,12.48,61.73,14.87,LightUp,Premium
52731,39091,88,3,20.44,7.86,56.500248000000006,3,4,Modelo 88,Rosa profundo,Metal,Butano,10.32,40.28,86.75,Clipper,Decorativo
52732,307,16,2,22.03,8.26,40.420644,17,1,Modelo 16,Dourado escuro,Metal,Butano,27.16,83.67,90.52,Scorch,Descartável
52733,24042,27,1,61.36,13.13,53.303432,17,2,Modelo 27,Jambo,Plástico,Gasolina,30.17,42.56,86.04,Scorch,Recarregável
52734,6633,56,2,52.56,7.88,96.836544,13,4,Modelo 56,Verde mar escuro,Aço Inoxidável,Gasolina,20.89,27.78,99.73,Flicker,Decorativo
52735,2680,13,2,5.39,19.53,8.674665999999998,16,5,Modelo 13,Rosa embaçado,Metal,Butano,31.89,39.33,24.03,Flint,Industrial
52736,39909,6,2,84.65,15.34,143.32938,19,5,Modelo 6,Verde fluorescente,Aço Inoxidável,Butano,15.4,35.2,18.04,Burner,Industrial
52737,32463,48,1,39.99,7.41,37.026741,14,3,Modelo 48,Cereja,Metal,Butano,8.36,44.12,15.98,Glow,Premium
52738,30755,57,2,90.64,19.47,145.984784,11,4,Modelo 57,Ferrugem,Plástico,Gasolina,38.76,72.4,69.91,Ignite,Decorativo
52739,21686,41,3,5.61,5.01,15.986817000000002,2,5,Modelo 41,Chocolate,Aço Inoxidável,Butano,38.15,81.54,50.05,Zippo,Industrial
52740,26565,52,1,25.62,10.44,22.945272,5,4,Modelo 52,Violeta escuro,Metal,Butano,48.4,98.68,67.89,Djeep,Decorativo
52741,48386,59,1,5.03,3.21,4.868537,12,4,Modelo 59,Fúcsia,Aço Inoxidável,Butano,11.81,51.69,88.1,Blaze,Decorativo
52742,1580,10,2,62.95,14.22,107.99702,17,3,Modelo 10,Água-marinha,Plástico,Butano,36.79,47.66,82.03,Scorch,Premium
52743,25111,1,2,8.67,13.69,14.966154,5,4,Modelo 1,Verde primavera,Plástico,Butano,26.59,39.32,83.47,Djeep,Decorativo
52744,9610,99,1,63.1,12.59,55.15571,8,5,Modelo 99,Amarelo esverdeado,Plástico,Butano,29.65,99.35,98.81,Spark,Industrial
52745,27521,88,3,46.32,0.46,138.320784,3,4,Modelo 88,Rosa profundo,Metal,Butano,10.32,40.28,86.75,Clipper,Decorativo
52746,35463,24,1,56.97,7.67,52.600401,2,5,Modelo 24,Jasmine,Metal,Gasolina,21.62,16.16,8.5,Zippo,Industrial
52747,2715,96,1,56.29,11.12,50.030552,3,3,Modelo 96,Amarelo escuro,Aço Inoxidável,Butano,16.72,16.69,26.71,Clipper,Premium
52748,44180,28,2,42.94,0.26,85.65671199999998,1,5,Modelo 28,Cardo,Metal,Butano,33.59,11.25,21.04,Bic,Industrial
52749,15104,77,1,71.41,13.41,61.833919,10,1,Modelo 77,Azul ardósia,Aço Inoxidável,Butano,44.8,50.3,52.29,Torch,Descartável
52750,44115,20,4,70.52,12.37,247.186704,8,2,Modelo 20,Vermelho enegrecido,Aço Inoxidável,Butano,17.95,41.8,88.93,Spark,Recarregável
52751,32752,57,2,93.17,3.85,179.16591,11,4,Modelo 57,Ferrugem,Plástico,Gasolina,38.76,72.4,69.91,Ignite,Decorativo
52752,32368,85,1,96.05,8.61,87.780095,16,5,Modelo 85,Oliva escura,Plástico,Butano,48.13,51.68,40.8,Flint,Industrial
52753,19929,69,1,85.59,15.7,72.15237,14,4,Modelo 69,Ciano claro,Metal,Butano,9.97,63.48,56.16,Glow,Decorativo
52754,38997,62,2,68.11,11.87,120.050686,12,3,Modelo 62,Neve,Aço Inoxidável,Butano,19.55,51.59,93.57,Blaze,Premium
52755,11968,36,1,38.9,14.22,33.36842,3,5,Modelo 36,Linho,Aço Inoxidável,Butano,49.21,50.65,17.92,Clipper,Industrial
52756,2315,84,2,48.17,17.69,79.297454,13,3,Modelo 84,Ciano,Aço Inoxidável,Butano,21.12,47.29,82.43,Flicker,Premium
52757,39176,6,1,86.46,5.4,81.79115999999999,19,5,Modelo 6,Verde fluorescente,Aço Inoxidável,Butano,15.4,35.2,18.04,Burner,Industrial
