IsqueiroUsuarioID,UsuarioID,ItemCompraID,NumeroSerie,Apelido,DataCompra,DataPrimeiroUso,StatusAtual,LocalAtual,DataUltimaLocalizacao,CombustivelAtual,DataCriacao,DataAtualizacao
51905,7975,7668,6143557445802,libero,2025-07-19 07:43:04.769497,2024-08-04 10:07:31.334202,Perdido,"Estrada Liam Ferreira, 62
Gutierrez
60892-126 Aparecida dos Dourados / PA",2024-10-28 10:47:48.568230,3.38,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51906,4151,30963,0818594983957,necessitatibus,2025-04-15 03:39:58.785604,2024-10-20 15:04:03.247810,Em Uso,"Avenida de Machado, 55
Varzea Da Palma
02509-281 Vasconcelos / GO",2024-11-04 21:38:31.174973,5.67,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51907,9452,42765,9447189516044,et,2025-01-19 12:46:30.234314,2024-08-30 00:52:07.876985,Em Uso,"Loteamento de Novaes, 161
Milionario
93573-915 Ribeiro / MA",2025-05-17 16:27:56.063372,17.91,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51908,2250,24186,6021182074928,saepe,2023-08-17 02:47:06.818145,2024-08-30 19:36:48.426907,Perdido,"Esplanada Rocha, 759
Vila De Sá
58818-735 Peixoto do Norte / CE",2024-12-04 14:12:09.418935,43.58,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51909,3882,8791,2527531617104,voluptates,2024-04-03 03:04:01.176704,2025-03-27 20:20:04.585238,Em Uso,"Alameda de Garcia, 70
Guarani
97641-232 Cirino do Amparo / PI",2025-01-13 13:59:44.528663,27.93,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51910,2623,59710,7889855112907,eveniet,2025-03-12 19:04:39.205342,2025-01-27 15:08:37.418626,Em Uso,"Via Antonella Correia, 635
Acaba Mundo
93906893 da Rocha de Pires / RN",2024-12-05 13:01:18.434461,45.03,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51911,2183,36533,5501435188462,omnis,2025-01-13 23:48:12.294672,2023-12-09 04:48:44.492449,Em Uso,"Jardim Sá
Padre Eustáquio
62972-490 da Conceição / TO",2025-01-03 18:13:56.195746,22.52,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51912,1570,41470,5722623395831,corrupti,2025-06-19 20:55:06.964715,2023-09-20 19:07:13.543313,Quebrado,"Recanto de Nogueira, 67
Morro Dos Macacos
73530-945 Pimenta / SE",2024-09-19 16:35:25.370919,4.19,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51913,1814,14523,4566002390557,et,2024-06-14 20:47:43.767266,2023-12-25 09:20:09.301030,Em Uso,"Avenida de Pereira, 894
Palmeiras
20712109 Almeida / MS",2024-08-06 07:16:43.406378,25.43,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51914,3037,18158,8185348540677,itaque,2024-02-14 18:20:44.074578,2025-01-17 13:50:11.274325,Em Uso,"Pátio de Correia
Vila Nova Cachoeirinha 2ª Seção
89327-101 Mendonça da Praia / PI",2024-12-01 09:54:00.546060,12.75,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51915,7909,24057,3317025637966,aperiam,2024-10-01 04:21:21.502975,2024-04-30 18:43:02.337050,Em Uso,"Estrada Vicente Novais, 480
Vila Bandeirantes
92531909 Fogaça do Campo / MT",2024-12-31 16:52:41.486195,38.04,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51916,9490,17276,2605024400720,excepturi,2023-08-27 09:48:51.878646,2024-03-24 15:12:03.803579,Em Uso,"Alameda Davi Lucca Novais, 175
Canaa
82568-499 Rezende / MA",2024-10-13 03:07:36.505673,29.06,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51917,42,17824,1255793424680,corrupti,2024-06-15 23:38:11.352542,2024-11-13 03:02:30.571530,Novo,"Parque Albuquerque, 63
Vila Antena
51670-158 da Cunha / MA",2024-09-19 19:44:10.980659,30.75,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51918,9979,21107,1234010788934,ab,2024-12-28 17:21:13.593369,2025-05-06 22:52:59.635661,Novo,"Estação de Nunes, 239
Cidade Jardim Taquaril
85670-294 Fogaça das Pedras / AM",2025-07-13 13:19:51.567381,42.25,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51919,7735,39206,4856526897756,enim,2024-09-18 00:34:40.327967,2023-12-09 18:22:16.048816,Perdido,"Residencial Moraes, 69
Aparecida 7ª Seção
40032-932 da Mota Alegre / AL",2024-12-26 03:28:31.486611,21.04,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51920,5869,26046,0939910489363,ipsam,2024-10-02 21:01:49.431462,2023-11-13 07:48:03.132393,Novo,"Via Ana Laura Mendes, 3
Vila Olhos D'água
92418503 Camargo Verde / CE",2025-03-11 04:26:23.479099,35.22,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51921,3242,35939,3605290825301,voluptas,2024-06-10 03:41:25.297645,2024-02-13 09:39:02.316326,Em Uso,"Aeroporto de Rocha, 92
Alto Caiçaras
34667-040 Borges / PE",2024-08-06 00:35:36.636286,24.53,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51922,2010,14987,1839435105559,maxime,2025-01-22 02:13:39.407129,2023-09-13 17:33:20.351286,Perdido,"Estrada Ryan Araújo, 9
Havaí
66577-677 Camargo do Campo / RO",2024-08-01 05:37:27.182533,4.19,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51923,5027,46642,9205001373356,voluptatem,2025-03-20 12:51:33.246159,2023-09-03 21:26:17.893345,Novo,"Estrada Raquel Gonçalves, 3
Conjunto Jatoba
29173420 Andrade / SC",2025-01-05 08:07:24.980134,13.8,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51924,3024,19916,0056428000450,ipsa,2024-12-12 14:48:23.595970,2024-01-29 19:26:25.194187,Vazio,"Viela Farias, 128
Nova America
38814810 Dias / PB",2025-06-01 23:58:10.968758,27.97,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51925,2014,39026,8590480271455,doloribus,2025-03-31 16:21:57.082026,2024-08-12 03:55:27.698905,Em Uso,"Campo de Moura, 755
Antonio Ribeiro De Abreu 1ª Seção
32344-925 Fonseca / GO",2025-06-08 22:22:53.781903,36.29,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51926,833,10501,0922239461691,laboriosam,2025-07-23 22:25:45.896872,2024-11-01 11:05:20.824009,Novo,"Avenida Sophia Vieira, 489
Jatobá
26619361 Duarte de da Paz / SE",2025-05-28 20:12:01.371663,21.32,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51927,3789,27203,3970210285887,quos,2024-09-22 02:59:37.099156,2024-10-20 17:47:29.792438,Em Uso,"Distrito Breno Pires, 33
Santa Maria
10138-189 Duarte / PR",2025-01-22 00:21:19.368691,11.23,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51928,9694,52718,5386439729428,quae,2023-11-24 16:35:05.221547,2023-10-29 18:34:56.375329,Perdido,"Lago de Vargas, 801
Vila Mantiqueira
61819-710 Sá do Campo / RS",2025-05-16 10:54:39.899178,21.44,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51929,7918,48431,2615564121726,voluptate,2023-08-10 19:05:25.582879,2023-08-05 19:54:07.784285,Em Uso,"Praia Martins
Barão Homem De Melo 3ª Seção
54138-990 Gomes / RN",2025-05-06 14:44:53.578350,49.17,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51930,9613,22795,2541205010411,est,2024-08-05 01:48:05.835877,2024-08-08 07:59:38.469970,Em Uso,"Pátio Ana Júlia Moraes, 31
Salgado Filho
56462-303 Marques / BA",2024-08-24 12:01:43.429997,10.84,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51931,7666,27815,0898212474753,ratione,2024-09-04 05:41:20.338970,2024-09-09 09:57:29.299634,Em Uso,"Ladeira Câmara, 22
Buraco Quente
57878459 Campos de Barros / CE",2025-06-05 10:03:12.965557,48.15,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51932,5257,7611,4859294612774,ullam,2023-08-10 22:47:55.166852,2024-08-14 20:55:14.861510,Em Uso,"Lago de da Mota, 89
Das Industrias I
33627594 Barros / RJ",2024-11-17 19:45:52.993913,23.45,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51933,2263,34116,6141394230643,soluta,2023-09-24 20:02:43.987479,2024-03-02 04:55:46.504313,Em Uso,"Área Lima, 14
Vila Esplanada
77978-999 Pastor da Prata / RR",2024-09-26 20:09:21.938533,31.4,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51934,3704,59890,3167033072316,placeat,2025-05-10 03:15:01.076534,2023-12-24 02:56:46.561974,Novo,"Aeroporto de Sousa, 25
Nova Esperança
29041-844 Câmara de Porto / CE",2025-06-30 20:41:31.432387,36.69,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51935,9573,51220,2620466071598,distinctio,2024-03-05 15:03:37.493917,2024-09-12 17:36:25.277370,Perdido,"Passarela Luiz Gustavo Borges
Dom Cabral
67553318 Nogueira / GO",2024-12-10 06:18:21.718840,25.36,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51936,8192,11082,4398780013423,rem,2024-01-17 05:30:19.662209,2025-04-16 01:11:08.391823,Novo,"Largo de da Cunha, 33
Vila Maria
76859-071 Peixoto / PE",2025-05-24 08:34:47.424489,12.86,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51937,9567,6841,3641690339642,reiciendis,2024-04-27 12:20:01.059118,2024-03-04 01:18:10.613616,Em Uso,"Estação Raul Caldeira, 841
Venda Nova
41654108 Ramos da Serra / ES",2025-02-20 08:42:24.124416,35.81,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51938,2380,20296,8576946509089,aspernatur,2024-12-01 20:41:37.532446,2024-03-21 01:28:51.712344,Novo,"Setor Yasmin Leão
Tiradentes
90898-600 Siqueira / PA",2025-02-14 03:40:26.483457,15.23,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51939,5970,36874,1343689210278,cumque,2023-08-02 15:46:46.903762,2023-10-06 10:17:23.192928,Em Uso,"Distrito de Barros
Teixeira Dias
77543527 Sousa / CE",2024-08-11 21:38:48.190108,42.06,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51940,8109,53497,8868340695001,minima,2025-05-20 17:30:18.603069,2025-07-23 02:50:00.677360,Novo,"Trecho Anthony Vargas, 949
Vila Jardim São José
28759-775 Costa de Goiás / GO",2025-03-16 17:38:19.310494,31.34,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51941,4341,18306,3126504303328,quia,2025-02-18 11:53:13.562899,2023-08-10 17:35:13.340990,Em Uso,"Viela de Andrade
Mantiqueira
06060-425 Pereira / PE",2024-10-08 18:49:19.875739,5.73,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51942,6303,4501,5276620224040,aliquid,2025-03-05 08:57:09.289253,2023-12-10 13:18:54.364228,Em Uso,"Setor de Pereira, 64
Teixeira Dias
91160-846 Lopes de Duarte / MT",2025-07-09 14:27:46.051037,6.98,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51943,2042,18360,4506172643909,cupiditate,2024-12-13 09:45:23.562118,2024-12-31 22:29:12.865000,Em Uso,"Vereda Matheus Moraes, 97
Manacas
40617-771 Dias de Teixeira / DF",2024-09-16 23:58:55.912393,4.11,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51944,6022,55297,3195299083418,quos,2025-06-27 20:00:39.447735,2024-10-20 14:11:29.253250,Perdido,"Quadra Leão, 111
Conjunto Taquaril
40617774 Nascimento / MG",2024-08-11 15:50:56.676264,26.99,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51945,1285,34375,1019358763627,nulla,2025-04-24 04:20:16.044442,2024-05-19 18:35:25.599194,Novo,"Jardim Macedo, 80
Conjunto Floramar
26761997 Sales / PB",2025-05-12 02:46:41.621472,42.07,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51946,9934,34968,4131271723841,culpa,2025-04-11 11:37:19.359898,2023-12-15 17:58:16.037245,Em Uso,"Quadra Esther Borges, 72
Esplanada
80586900 Moura / RN",2025-02-22 06:44:00.972913,43.94,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51947,7163,48002,2206831463887,quas,2023-12-09 05:54:47.939363,2023-10-02 14:46:51.832999,Novo,"Sítio de Siqueira, 41
Cachoeirinha
69265456 Caldeira / GO",2024-09-24 14:58:49.509446,24.75,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51948,7127,41306,8601708367543,numquam,2024-05-27 23:38:48.607733,2024-10-29 01:07:38.442466,Em Uso,"Chácara de Fonseca, 38
Santa Maria
82494317 da Mota / CE",2025-06-27 22:24:57.729459,34.94,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51949,6600,13384,5513280948955,libero,2024-02-17 14:21:23.556594,2024-11-30 11:39:51.066173,Em Uso,"Estrada de Aparecida, 9
Castelo
91249-518 Albuquerque de Goiás / PR",2025-04-17 21:46:49.349995,19.38,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51950,9409,28609,1734718196531,eius,2025-01-16 23:52:20.404503,2024-06-30 08:07:23.376543,Em Uso,"Estação de Vieira, 6
Vila Aeroporto Jaraguá
85584896 da Paz do Sul / MA",2025-03-10 21:04:03.385985,37.77,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51951,6881,19153,3554142652117,doloremque,2024-10-21 14:42:47.743139,2025-02-03 06:07:13.804914,Em Uso,"Setor de da Cunha, 57
Vila Inestan
38217216 Pereira do Norte / RR",2024-08-17 05:21:22.375228,2.02,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51952,3425,40233,6261534382589,et,2024-05-20 09:12:31.151772,2023-11-23 03:47:23.877185,Em Uso,"Viaduto de Porto, 58
Ouro Preto
64063-664 da Conceição / AP",2025-05-22 05:18:20.899169,27.29,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51953,3723,59205,4212254074775,aut,2023-08-22 09:44:29.395077,2025-06-28 13:49:08.041151,Em Uso,"Quadra Alexia Vargas
Vila Inestan
53246157 Câmara / PR",2024-09-18 15:11:00.143788,31.45,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51954,8315,53049,7398400120590,sequi,2024-12-28 14:25:36.233647,2023-10-03 15:50:15.769963,Descartado,"Fazenda de Nunes, 973
Alípio De Melo
76165797 Fogaça / BA",2024-09-08 23:58:29.772529,7.4,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51955,204,50256,4408039918239,minima,2024-06-14 14:15:44.285750,2023-08-18 04:28:18.103080,Perdido,"Trecho de Cunha, 343
Olhos D'água
99594-098 Cunha / DF",2025-07-25 04:00:50.504276,12.34,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51956,6474,15435,6980435471498,quo,2023-08-14 08:53:27.070278,2025-06-23 09:32:54.661513,Em Uso,"Distrito Lara Cunha, 70
Frei Leopoldo
67230-075 Pacheco das Pedras / RO",2025-06-17 10:39:57.533472,41.92,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51957,7881,56792,1114622770520,doloremque,2023-08-05 11:09:20.015584,2024-10-03 22:52:13.490142,Em Uso,"Quadra de Cunha, 39
Santo André
07173-187 Sampaio do Campo / AP",2025-01-03 19:22:36.041884,0.34,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51958,7408,45981,5876882599018,distinctio,2024-01-03 03:48:42.289168,2024-06-19 13:24:34.261683,Em Uso,"Favela de Pacheco, 81
Alto Caiçaras
38405555 Sampaio / RN",2024-08-01 19:14:27.434937,49.96,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51959,7172,27582,4332309725596,ducimus,2024-01-05 16:43:02.802100,2025-04-17 05:46:30.653334,Em Uso,"Travessa Jesus
Padre Eustáquio
69408701 Moraes / MS",2025-07-06 15:41:27.307140,43.19,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51960,5891,27055,0346417513048,eum,2024-01-11 13:04:21.110471,2023-08-25 23:00:52.342199,Em Uso,"Vereda Marques
Vitoria
68679-104 Araújo da Mata / ES",2025-02-15 18:21:19.778905,29.57,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51961,5268,18580,1307412823876,dolorem,2024-11-06 20:32:53.477610,2025-01-11 03:54:25.938591,Perdido,"Aeroporto Raquel Pires, 1
Vila União
69635-661 Santos das Flores / MT",2024-12-10 15:44:36.604097,44.61,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51962,5304,6714,8266887532641,laborum,2024-05-15 03:44:56.936683,2024-01-08 13:57:38.325901,Em Uso,"Aeroporto João Lucas Cirino
Novo Glória
63822-568 Machado / PA",2025-06-04 14:59:53.226907,49.35,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51963,2886,5581,7014099916336,repudiandae,2025-02-03 13:14:57.148242,2024-07-29 03:36:12.407454,Perdido,"Praia Hellena Nunes, 2
Gutierrez
04468408 Mendes de da Conceição / MG",2024-08-26 23:11:03.386780,3.13,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51964,9085,15976,8121859143631,recusandae,2025-04-14 23:54:12.742817,2025-01-04 01:25:11.494637,Em Uso,"Travessa Mendonça
Paraíso
07306-356 Moreira / AM",2025-07-12 06:49:51.104868,15.5,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51965,2294,32017,1449031650928,voluptate,2023-09-14 16:29:41.158566,2025-03-18 17:48:07.903176,Em Uso,"Fazenda de Montenegro, 98
Vista Do Sol
44599525 Sá de Minas / RS",2025-03-12 00:41:11.044201,14.82,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51966,1774,31091,8940633779701,quam,2024-05-11 13:15:12.900601,2025-07-09 03:49:19.563316,Novo,"Fazenda Caldeira
Vila Nova
19901-235 Garcia / AL",2025-05-10 02:02:56.584820,35.71,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51967,3624,37559,7242087494652,architecto,2024-03-17 13:05:08.660907,2024-04-22 16:21:42.506123,Em Uso,"Parque de Melo, 8
Lorena
42897244 Oliveira dos Dourados / SP",2024-09-09 01:10:41.229869,4.75,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51968,399,35223,7388042431567,quia,2023-11-24 13:41:39.448504,2025-02-05 13:34:44.541524,Em Uso,"Ladeira Anthony Novaes, 25
Vila Nova Cachoeirinha 2ª Seção
38727177 Nascimento da Mata / AC",2025-01-08 19:47:01.193524,25.94,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51969,6686,25278,6916015502108,aperiam,2023-08-31 04:08:56.956460,2024-02-05 04:44:51.174169,Em Uso,"Chácara de Barros, 93
Gameleira
34315879 Lima da Praia / SC",2025-06-06 05:41:47.015889,33.21,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51970,9797,46679,3520021191558,ratione,2024-03-01 17:46:57.032574,2025-03-22 01:08:49.068603,Em Uso,"Parque Dante Mendonça, 455
Alto Barroca
05573160 Andrade da Mata / PB",2024-10-04 04:07:04.686839,11.27,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51971,5218,36697,8936829934344,error,2023-09-21 22:38:03.754586,2025-04-18 10:46:39.770119,Em Uso,"Vila Novaes, 60
Vila Nova Dos Milionarios
80074-768 Teixeira / RR",2025-02-05 16:46:33.829776,17.09,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51972,8708,43666,0268175012376,quod,2024-09-29 02:23:50.508134,2024-04-04 01:41:30.139045,Novo,"Conjunto Henry Gabriel Sá, 56
Solimoes
41271075 Teixeira de Ferreira / DF",2025-02-17 10:24:28.231501,18.17,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51973,1252,13437,7818512856458,laboriosam,2024-09-02 19:54:46.270237,2024-04-01 18:53:11.390321,Em Uso,"Via Sophia Garcia, 47
Vila Piratininga
54702-517 Garcia da Prata / TO",2025-03-13 17:50:57.185973,13.08,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51974,9670,28978,5530948008974,deleniti,2024-10-25 03:09:43.632482,2024-01-24 08:13:47.334235,Em Uso,"Esplanada de Santos, 43
Vila Maria
39353725 Duarte de Jesus / BA",2024-09-22 08:55:30.533887,8.81,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51975,1445,8020,4095278639102,eligendi,2024-09-10 22:06:44.875257,2023-09-11 11:14:37.800400,Perdido,"Avenida Peixoto, 52
Acaba Mundo
87518-786 Fonseca / SP",2025-07-09 01:43:22.064065,17.74,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51976,4036,58525,4180585390270,perferendis,2023-10-30 20:03:31.038291,2023-10-18 15:19:21.264800,Em Uso,"Travessa das Neves, 26
Universo
17188855 Mendonça / PB",2025-07-29 07:17:26.313372,4.04,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51977,249,14395,8775275610941,nostrum,2023-11-25 23:46:34.287841,2024-08-19 16:00:53.488287,Em Uso,"Estação Lunna Peixoto, 3
Sport Club
24479-483 Ferreira de da Conceição / RJ",2025-04-24 01:26:29.393517,44.3,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51978,5686,3838,5531396034645,ut,2025-06-12 12:26:44.196527,2024-01-12 06:22:25.020259,Em Uso,"Vila Rhavi Pereira, 90
Coração Eucarístico
87323-214 Sousa / RS",2024-09-17 17:33:22.268810,13.41,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51979,5679,25461,0365029571857,enim,2024-07-31 01:21:59.305910,2024-10-12 23:43:56.072446,Em Uso,"Rodovia Pereira, 544
Jardim Montanhês
91320021 Gomes / AL",2025-02-23 14:25:12.374995,37.68,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51980,9254,13207,0969894177758,aut,2024-06-09 10:26:27.034512,2024-09-15 21:14:23.235087,Em Uso,"Ladeira Luana Novaes, 32
Grotinha
12138282 Jesus / DF",2024-08-09 16:51:39.812313,36.21,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51981,5781,59402,0382244060560,labore,2023-08-23 07:21:45.299477,2023-08-06 13:43:22.362505,Perdido,"Quadra de Souza
Santa Branca
05579-001 Aragão da Prata / SC",2024-11-10 17:19:24.557272,6.66,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51982,6469,14250,2333452919384,nulla,2023-11-01 23:08:22.454507,2023-09-16 04:22:27.043647,Perdido,"Morro da Mota, 873
Santa Terezinha
34730-884 da Mota do Campo / RR",2024-09-30 18:50:40.010123,8.77,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51983,6537,20070,0024406030041,accusantium,2025-03-07 15:56:45.183833,2025-05-13 13:11:03.889183,Perdido,"Morro Rios, 66
Ernesto Nascimento
76312-617 Moura do Norte / RJ",2025-05-12 02:51:35.522848,3.63,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51984,2505,56676,2886831297110,est,2023-09-29 12:21:25.461085,2024-05-29 07:14:04.962177,Em Uso,"Alameda Ferreira, 91
Vila De Sá
30695-204 Fernandes / DF",2025-07-13 21:01:55.714989,20.03,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51985,7280,25228,1164654765315,expedita,2024-06-09 19:21:27.161392,2025-04-21 18:45:07.710102,Perdido,"Colônia Thiago da Rocha, 589
Penha
29570-082 Rodrigues do Sul / SE",2025-05-15 23:50:35.058985,6.51,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51986,4738,27558,3956948247533,odio,2023-10-12 15:42:47.359343,2025-04-02 02:39:54.293636,Em Uso,"Alameda Rebeca Moraes, 90
Vila Paris
13934-123 Abreu de Goiás / SP",2025-05-29 20:45:10.869316,12.72,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51987,5409,2129,7109717166283,facere,2025-05-04 21:49:54.128368,2024-12-11 04:33:43.420133,Em Uso,"Trevo Pacheco, 99
Universo
02551-738 Mendonça de Goiás / TO",2025-05-09 12:15:41.523453,46.3,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
51988,3910,33751,1126648997157,vel,2023-08-27 11:26:42.538692,2023-11-23 18:20:37.724292,Novo,"Jardim de Sales, 51
Conjunto Novo Dom Bosco
16369-195 Aragão / PB",2024-09-04 02:44:47.886575,36.17,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
