HistoricoID,IsqueiroUsuarioID,LocalID,DataHoraRegistro,TipoEvento,Latitude,Longitude,Descricao,ConfiabilidadeLocalizacao,DataCriacao
17802,3931,291,2024-01-04 18:17:46.058965,Perdido,-23.569367119922717,-46.52698705411094,"Quibusdam tempore laboriosam natus architecto fugit consequuntur.
Ad rem pariatur perferendis enim.",0.52,2025-07-29 19:52:08.798653
17803,37730,581,2023-12-29 23:51:32.970542,Encontrado,-23.550335336093408,-46.60987779184735,"Consequuntur iste suscipit temporibus. Omnis ipsam modi. Explicabo aspernatur libero aut ea dicta.
Reiciendis aut quis et vitae impedit beatae. Odit quia autem nesciunt ratione. Consectetur esse sit.",0.92,2025-07-29 19:52:08.798653
17804,20704,873,2025-01-29 21:54:31.830451,Encontrado,-23.449067619071336,-46.687669776075765,Tempore error ut maiores. Iusto iste accusantium dolore saepe deleniti est. Quae delectus a excepturi vitae magni.,0.63,2025-07-29 19:52:08.798653
17805,45202,814,2024-11-18 18:47:19.594044,Guardado,-23.531166789206125,-46.698862370321194,"Dignissimos a maiores qui exercitationem quia possimus. Dolore a minima cum odit non fuga.
Dolore qui fugit dolorum totam. Adipisci deserunt sit perspiciatis.",0.25,2025-07-29 19:52:08.798653
17806,8476,66,2025-07-16 17:02:45.291936,Perdido,-23.439946898344502,-46.51737362140031,"Aliquam doloremque facere. Unde quidem assumenda tempore.
Quasi tenetur cum. Amet facilis error ratione saepe.
Omnis reprehenderit natus atque illum. Eos voluptas ratione.",0.06,2025-07-29 19:52:08.798653
17807,28894,638,2024-10-24 17:00:30.430939,Guardado,-23.697514878024798,-46.65032707576975,Sed voluptates blanditiis impedit soluta dolores assumenda. Rerum non commodi quo minus aut. Quidem maxime consequatur aliquam non.,0.82,2025-07-29 19:52:08.798653
17808,6845,804,2024-01-09 02:17:25.622929,Movido,-23.696405536612666,-46.61088984735646,"Exercitationem suscipit aliquam in sequi autem. Eaque facere ipsa nesciunt consequuntur perferendis non.
Ea necessitatibus aspernatur.",0.9,2025-07-29 19:52:08.798653
17809,15526,345,2024-03-02 02:19:45.116491,Encontrado,-23.414159921315687,-46.732255238633954,Eius quibusdam veniam molestiae. Doloremque distinctio quia suscipit ad distinctio beatae.,0.14,2025-07-29 19:52:08.798653
17810,59481,807,2024-01-12 14:25:33.606740,Guardado,-23.420970096355564,-46.691161956885836,"Officiis laudantium delectus maxime aut. Nostrum nam voluptatibus aperiam odit voluptates impedit.
Dolores enim error nemo voluptatem. Necessitatibus dolorem unde minus.",0.64,2025-07-29 19:52:08.798653
17811,14958,994,2024-02-13 21:09:24.073156,Perdido,-23.48628972746333,-46.62812594577923,Impedit perspiciatis rem ex pariatur accusantium. Ab ut dignissimos totam. Possimus deleniti cumque blanditiis maiores ad incidunt minus. Cumque error facilis illum ea et.,0.86,2025-07-29 19:52:08.798653
17812,42656,165,2023-09-22 07:47:46.971076,Perdido,-23.436567855249535,-46.687833977675865,"Placeat blanditiis labore ipsa.
Itaque perspiciatis animi ducimus fuga aut. Facere explicabo aliquam sed mollitia consequatur tempora. Autem mollitia eum ad necessitatibus iste asperiores illo.",0.39,2025-07-29 19:52:08.798653
17813,57170,323,2024-12-28 02:39:31.452609,Encontrado,-23.42030228913291,-46.74919672303167,"Labore sit vero architecto dolorem quisquam. Laudantium est consequuntur nisi deleniti.
Minus molestias consequuntur beatae quos. Excepturi eius esse reprehenderit facilis.",0.89,2025-07-29 19:52:08.798653
17814,14555,916,2025-01-17 15:01:59.727466,Perdido,-23.52263331994321,-46.77439200106136,"Veritatis et eligendi distinctio. Adipisci nisi aliquid quos veniam.
In asperiores at alias voluptate. In recusandae dignissimos sunt quam numquam maxime eius.",0.99,2025-07-29 19:52:08.798653
17815,7666,146,2024-04-08 18:07:22.990084,Encontrado,-23.512421743348938,-46.537358690789155,"Praesentium quia fugit natus accusamus. Quam exercitationem odit quidem labore. Atque quia facere porro deserunt distinctio.
Assumenda nesciunt quaerat fugit maiores quis adipisci. Occaecati ab vel.",0.97,2025-07-29 19:52:08.798653
17816,12191,499,2024-06-10 20:58:03.347303,Guardado,-23.437090709250867,-46.50049472236205,Sint error minus incidunt. Minima tempore vel totam tenetur cupiditate eveniet. Velit expedita blanditiis consectetur sequi sunt.,0.7,2025-07-29 19:52:08.798653
17817,40028,434,2025-04-27 09:35:02.443649,Movido,-23.60807766862307,-46.78500930628244,"Dolore sit consectetur ex.
Amet voluptatibus molestias molestiae ipsam ducimus sit. Pariatur blanditiis iure laborum qui.",0.29,2025-07-29 19:52:08.798653
17818,38223,783,2025-05-20 16:35:10.235165,Guardado,-23.57211014539676,-46.71369680826069,Quidem rem explicabo mollitia voluptatum vero quae veniam. Accusantium laborum libero.,0.24,2025-07-29 19:52:08.798653
17819,40006,907,2024-06-04 15:06:55.021495,Encontrado,-23.625095874034102,-46.65197828405798,"Sit provident mollitia rerum cupiditate nobis quo. Nobis nisi cumque ad.
Debitis sequi possimus aliquam molestias. Unde nihil nobis atque.",0.98,2025-07-29 19:52:08.798653
17820,4503,330,2025-05-26 00:15:51.923356,Encontrado,-23.65845355471185,-46.626479306965756,"Beatae ipsum quisquam fuga maxime maiores. Ullam ad vero expedita. Molestiae eius repellat fugiat.
Vitae molestiae ea ad sint atque. Accusantium eveniet ex vitae accusantium repellendus.",0.31,2025-07-29 19:52:08.798653
17821,45188,76,2024-04-20 16:11:37.806595,Encontrado,-23.41250111750522,-46.5182479524061,Harum quidem velit unde sapiente cumque. Odio dolorum deserunt dignissimos reprehenderit hic reprehenderit. Porro voluptatibus exercitationem culpa.,0.45,2025-07-29 19:52:08.798653
17822,49852,342,2024-09-29 13:39:49.818694,Perdido,-23.45463957168768,-46.54135537858168,Veritatis at maxime itaque eum nobis. Magni non id eveniet. Fugiat odit nulla et neque soluta repellendus.,0.06,2025-07-29 19:52:08.798653
17823,10610,564,2025-02-21 23:37:10.466782,Perdido,-23.498690167153217,-46.63926643670597,Provident eaque ratione amet excepturi voluptatum. Fuga ratione ea doloremque recusandae cumque eum.,0.34,2025-07-29 19:52:08.798653
17824,13475,767,2024-02-14 22:38:27.417208,Guardado,-23.43272032936491,-46.707727046030705,"Consectetur animi officiis. Reiciendis eveniet earum ab. Ex quisquam sunt odit adipisci ex enim commodi.
Tenetur repellendus minus maiores occaecati hic.
Atque doloremque sit debitis rem et.",0.18,2025-07-29 19:52:08.798653
17825,46431,65,2024-06-16 17:36:23.940870,Guardado,-23.673814461706865,-46.72433845829272,"Possimus reprehenderit suscipit dicta pariatur. Sit quam maxime quisquam. Magnam ea itaque tempora amet vero.
Vero iste temporibus tempora magni. Numquam ipsum ut.",0.2,2025-07-29 19:52:08.798653
17826,12002,65,2024-06-29 02:47:47.282169,Encontrado,-23.453428789627655,-46.72940969605491,Distinctio quos ut sequi. Culpa nesciunt optio similique. Eveniet accusantium dolorum eaque nobis ea.,0.43,2025-07-29 19:52:08.798653
17827,19392,987,2025-04-02 06:05:10.344406,Perdido,-23.696504397815403,-46.560476307278606,"Esse expedita ea ut.
Ea nam ipsum. Officiis maxime excepturi esse aspernatur repudiandae in. Unde eos repellat nostrum possimus. Temporibus error dolores unde repellendus odit quibusdam quis.",0.19,2025-07-29 19:52:08.798653
17828,41030,21,2025-01-22 08:14:51.300016,Perdido,-23.6427379013957,-46.51847800723765,"Sapiente veniam nemo laudantium odio similique. Facere possimus iste quam dolorum fugiat placeat. Nam quidem distinctio.
Ullam corporis saepe deleniti quis ullam non. Deleniti sunt similique.",0.89,2025-07-29 19:52:08.798653
17829,16884,283,2025-01-31 15:19:44.741295,Movido,-23.59928587075977,-46.74802379058528,"Iure tempora ex. Magnam porro qui deserunt aliquid. Odio quidem quibusdam nesciunt ipsum.
Qui eligendi perspiciatis iure soluta ipsam nulla repellendus.",0.89,2025-07-29 19:52:08.798653
17830,25098,891,2025-01-12 11:45:00.108156,Movido,-23.68114181259522,-46.59414769706036,Accusantium nostrum expedita nemo. Rem dignissimos quis nam at. Consequuntur at voluptatem neque.,0.81,2025-07-29 19:52:08.798653
17831,30025,473,2023-12-09 12:34:37.191711,Perdido,-23.424560532696226,-46.739761134447754,Modi provident illum iusto. Reiciendis facilis harum tempore.,0.89,2025-07-29 19:52:08.798653
17832,9157,4,2024-04-05 11:22:27.533285,Movido,-23.582561247477727,-46.73546691414385,Nam alias fugit sed magnam. Voluptatibus tenetur ut reprehenderit ut occaecati. Ducimus provident explicabo aperiam ea.,0.48,2025-07-29 19:52:08.798653
17833,2955,846,2025-02-04 07:59:12.168078,Perdido,-23.665588120758983,-46.780388072566396,Animi vero eius repellendus officia velit praesentium. Deserunt natus molestiae officia est eaque.,0.42,2025-07-29 19:52:08.798653
17834,56580,709,2024-10-28 18:09:03.467090,Movido,-23.57373556638243,-46.75589489641685,"Explicabo nesciunt porro dignissimos eligendi vero. Voluptate ipsam est harum culpa dolores est exercitationem. Dolores odio sed fuga.
Aliquid provident itaque modi. At quaerat voluptate voluptate.",0.45,2025-07-29 19:52:08.798653
17835,39419,763,2024-09-17 17:30:16.863936,Movido,-23.44773935244318,-46.70408599858026,Animi at impedit exercitationem iure unde aut. Rerum ullam ipsam laborum. Cum amet commodi incidunt.,0.13,2025-07-29 19:52:08.798653
17836,26506,397,2024-03-03 22:14:36.542573,Movido,-23.62390414406028,-46.5601967391027,Libero perferendis ea voluptate. Fuga cumque tempore explicabo vitae officiis asperiores animi.,0.46,2025-07-29 19:52:08.798653
17837,9759,855,2023-11-18 00:36:45.925806,Movido,-23.417428009344533,-46.637128952067506,"Quia ad maiores illo. Doloribus quos ratione. Fugiat ullam fugiat repellendus eos.
A laudantium occaecati a reiciendis architecto dolorem. Ratione cum rerum maxime.",0.41,2025-07-29 19:52:08.798653
17838,46021,521,2025-03-10 03:53:04.513404,Guardado,-23.590339563178194,-46.78454344071434,Molestias vitae eligendi sint. Nam magnam velit exercitationem culpa mollitia fugit. Sit consequatur tempore voluptate.,0.07,2025-07-29 19:52:08.798653
17839,49716,805,2024-08-09 17:06:16.718903,Movido,-23.555790487241104,-46.57488524754873,Nobis nesciunt quod tempora modi laborum. Deleniti sed natus molestias facere rem. Eius neque non id placeat possimus odio.,0.59,2025-07-29 19:52:08.798653
17840,17900,370,2024-09-16 19:26:54.145715,Perdido,-23.67662239709433,-46.769007114116874,Omnis blanditiis tenetur. Soluta possimus totam saepe tempora repellat. Esse tempora repellat expedita quos recusandae.,0.3,2025-07-29 19:52:08.798653
17841,51239,125,2024-11-24 19:23:49.304302,Encontrado,-23.54197610386902,-46.76920735437014,Error aliquam fuga inventore porro. Nostrum deserunt voluptates dignissimos animi libero cum saepe.,0.03,2025-07-29 19:52:08.798653
17842,31593,508,2023-11-21 03:10:42.437432,Guardado,-23.4137669306678,-46.73356249977401,Ratione veritatis eius a. Ad vitae repudiandae. Laudantium pariatur aliquid natus assumenda consequatur.,0.26,2025-07-29 19:52:08.798653
17843,57975,50,2024-09-22 15:32:24.327721,Guardado,-23.517895585149642,-46.66368645075159,Odit asperiores voluptatem ab distinctio. Molestias doloremque maxime aperiam. Voluptate cumque sequi beatae eius suscipit nihil.,0.36,2025-07-29 19:52:08.798653
17844,43081,20,2024-08-23 02:28:28.158507,Guardado,-23.565289648573742,-46.57934799134647,"Omnis iure exercitationem hic cupiditate. Illum molestias amet accusantium.
Magnam quos eos commodi esse maiores. Impedit quaerat neque cum amet consequatur cum. Ab quod natus incidunt.",0.16,2025-07-29 19:52:08.798653
17845,44993,383,2024-06-22 17:54:59.215694,Perdido,-23.58696468324624,-46.67739472177217,Possimus placeat quis. Esse reprehenderit iste animi accusantium officiis provident error. Earum et impedit necessitatibus quia.,0.23,2025-07-29 19:52:08.798653
17846,16281,754,2025-07-29 02:37:43.137682,Encontrado,-23.68545789501449,-46.66394172000311,"Vero distinctio inventore nisi. Iusto molestias nam provident reprehenderit dolorum.
Aperiam veniam earum. Inventore voluptate velit.",0.24,2025-07-29 19:52:08.798653
17847,2566,569,2024-01-30 07:45:32.568975,Movido,-23.47869707162936,-46.66539609723773,A nihil facilis nemo occaecati inventore vero voluptatibus. Numquam maxime veniam praesentium accusantium itaque eligendi. Quasi accusantium aut sapiente. Aliquid qui rem.,0.5,2025-07-29 19:52:08.798653
17848,28228,525,2023-11-03 00:12:24.017402,Guardado,-23.52816858865336,-46.57466619551903,"Necessitatibus eaque deleniti. Recusandae doloribus sapiente laboriosam error quis.
Quasi animi architecto. Suscipit id voluptatem adipisci. Itaque sint asperiores veniam suscipit repellendus.",0.16,2025-07-29 19:52:08.798653
17849,46377,625,2023-10-15 14:35:28.625729,Guardado,-23.67136438700751,-46.52250015993301,"Labore sequi temporibus eligendi. Quas suscipit numquam ullam dolor nesciunt saepe.
Omnis libero suscipit maiores porro tempora. Ipsa consequatur rem laborum deserunt.",0.07,2025-07-29 19:52:08.798653
17850,6533,533,2025-07-04 04:01:09.279417,Perdido,-23.69920191658231,-46.58681925778861,Vitae consectetur esse.,0.63,2025-07-29 19:52:08.798653
17851,1148,825,2025-04-21 12:54:05.923848,Movido,-23.53098361439261,-46.78422416909633,"Saepe temporibus asperiores consectetur magnam id. Quas molestiae odio iste modi labore facere.
Assumenda fugiat excepturi unde ducimus. Magni est sapiente. Aliquid ut aut pariatur quae.",0.94,2025-07-29 19:52:08.798653
17852,47696,471,2024-10-24 06:04:21.229945,Encontrado,-23.44055743053228,-46.60426086523116,Laboriosam ducimus magnam natus ducimus corrupti molestias. Quod iusto explicabo repellendus exercitationem sint dolor consectetur.,0.99,2025-07-29 19:52:08.798653
17853,53446,691,2024-08-31 22:01:24.396785,Perdido,-23.563646464559476,-46.55774460008635,Magnam quae aut nostrum. Porro deserunt corporis placeat consequatur cum natus. Tempora delectus dicta laborum facilis beatae.,0.08,2025-07-29 19:52:08.798653
17854,52290,43,2024-02-14 04:48:42.868379,Movido,-23.516432465202488,-46.545491944003544,Amet sapiente voluptate quas. Ipsum corrupti nihil minus a rerum. Deserunt ducimus vel esse.,0.53,2025-07-29 19:52:08.798653
17855,36164,844,2023-08-15 05:02:02.221053,Perdido,-23.501430783926228,-46.6725250517876,Odio et autem. Deleniti harum quas fugiat consequatur nulla doloribus. Dolore architecto repellendus velit eligendi.,0.85,2025-07-29 19:52:08.798653
17856,48697,178,2025-05-23 21:58:23.027868,Guardado,-23.58871930650709,-46.61808723359859,Aspernatur vel suscipit dolor odit. Excepturi aut possimus fugiat sunt voluptates. Excepturi a sequi optio ipsum dolores at. At nam sequi aut enim libero.,0.83,2025-07-29 19:52:08.798653
17857,17049,292,2023-07-30 19:22:32.880606,Perdido,-23.455077734216673,-46.78740516734567,"Quasi optio sed eveniet. Eos ab consequatur veritatis voluptate.
Quam dolor eius consequuntur sed nostrum cum. Ducimus amet exercitationem libero tempore. Quidem placeat laboriosam.",0.21,2025-07-29 19:52:08.798653
17858,56901,37,2023-10-02 12:40:37.181100,Encontrado,-23.58005180132392,-46.71120961053047,"Porro exercitationem ab dolorem amet. Porro quas sequi voluptatum suscipit.
Nam eum quidem eveniet. Assumenda earum aliquam autem molestiae.",0.63,2025-07-29 19:52:08.798653
17859,45536,26,2023-12-21 11:51:15.259210,Perdido,-23.512831484840383,-46.68594840471333,Eum sit sint error cumque cumque est.,0.87,2025-07-29 19:52:08.798653
17860,56681,912,2025-01-27 07:46:29.310443,Encontrado,-23.58008952962476,-46.69898140449029,"Et magnam cumque dignissimos. Velit voluptas blanditiis consectetur inventore dolores iste.
Fuga perferendis optio iusto. Magnam voluptas numquam autem unde. Deleniti deserunt placeat itaque.",0.46,2025-07-29 19:52:08.798653
17861,28332,224,2024-03-28 09:28:58.488578,Movido,-23.57804577082731,-46.53294853343518,"Ut ducimus consequatur. Laborum alias modi cupiditate molestias unde.
Perferendis omnis rem nesciunt. Voluptatibus corrupti molestiae quasi.",0.92,2025-07-29 19:52:08.798653
17862,18755,459,2023-12-05 09:54:42.840746,Movido,-23.53588071608062,-46.61200609532992,Voluptatem modi laboriosam commodi. Fuga necessitatibus asperiores quas. Voluptates odit magni nemo.,0.91,2025-07-29 19:52:08.798653
17863,26420,434,2023-10-22 20:29:00.058992,Perdido,-23.497052476458926,-46.506111902556434,Sequi porro soluta consectetur mollitia consequuntur. Reprehenderit nam ab sed quisquam. Nostrum accusantium quod voluptate.,0.03,2025-07-29 19:52:08.798653
17864,11687,495,2024-08-04 12:25:13.967493,Guardado,-23.57315795365393,-46.6547729906733,"Occaecati commodi alias aliquid. Perspiciatis debitis nostrum ex.
Aut maxime illum laudantium exercitationem rem. Optio beatae voluptatum id consequatur illo.",0.49,2025-07-29 19:52:08.798653
17865,19348,887,2023-12-21 06:50:05.905411,Guardado,-23.60025527542929,-46.638427461926454,Accusantium odit aliquam aut sapiente facere. Officia laudantium quod asperiores delectus vel quas exercitationem. Nesciunt fugit modi amet quis debitis.,0.62,2025-07-29 19:52:08.798653
17866,17050,983,2025-03-18 00:33:01.058319,Perdido,-23.643049903159188,-46.67839987103498,Laboriosam nemo autem quaerat accusantium enim cum. Vero cumque perferendis quod eum voluptatem. Inventore culpa provident officiis aliquam delectus.,0.9,2025-07-29 19:52:08.798653
17867,12806,816,2024-09-21 00:55:32.327498,Perdido,-23.690135377911403,-46.64437819112088,Voluptates fuga et veritatis fugit. Vel eveniet consequatur harum.,0.64,2025-07-29 19:52:08.798653
17868,6099,496,2024-12-27 22:21:08.514214,Encontrado,-23.625832778343653,-46.63116066556327,"Hic corrupti quidem iusto natus aut.
Nihil soluta sapiente dicta. Laudantium ratione quam fugiat pariatur sed id a. Sequi laboriosam asperiores officiis cumque totam.",0.68,2025-07-29 19:52:08.798653
