LocalID,NomeLocal,TipoLocal,Endereco,Latitude,Longitude,Descricao,DataCriacao
871,Gonçalves,Trabalho,"Praça de Almeida, 1
Santa Lúcia
49717-438 Monteiro das Pedras / RR",-23.635639557968037,-46.51502611856679,"Alias animi error totam neque iure. Occaecati reiciendis id reprehenderit. Minima mollitia cum deleniti.
Temporibus consequatur quaerat natus. Consectetur officiis accusantium.",2025-07-29 19:51:54.642002
872,Lima Aparecida - ME,Trabalho,"Travessa de Mendonça, 7
Buritis
49879-837 Barbosa da Mata / AL",-23.54622877293741,-46.6081539477947,"Maiores ipsa nemo consequuntur esse similique. Expedita similique officia quis consequatur. Perferendis voluptate dolor sequi.
Soluta voluptatum corrupti. Itaque aspernatur quo aspernatur non rerum.",2025-07-29 19:51:54.642002
873,Siqueira Barros - EI,Casa,"Condomínio de Souza
Estoril
54484085 Rodrigues / MS",-23.557210356444827,-46.51243734317461,Expedita ad temporibus perferendis voluptates laborum. Dignissimos alias quisquam deserunt. Ratione ullam quaerat inventore dignissimos laudantium ad.,2025-07-29 19:51:54.642002
874,Fernandes Fonseca - ME,Casa,"Lagoa de Freitas, 219
Pompéia
15632-746 Aparecida / BA",-23.545623084232606,-46.51657459564344,Aliquid dolorum nam magnam. Laborum cum unde possimus a alias in. Ipsum illum accusamus velit minus.,2025-07-29 19:51:54.642002
875,Peixoto S.A.,Trabalho,"Núcleo Almeida, 8
Corumbiara
85249263 Mendes Alegre / DF",-23.693164048448484,-46.712102985013416,Molestiae ipsum excepturi qui tempora. Neque deserunt dolore aut suscipit libero.,2025-07-29 19:51:54.642002
876,da Mata S/A,Casa,"Viaduto José Miguel Novaes, 35
Rio Branco
34170-800 Sales do Sul / RR",-23.632723368830575,-46.5665784311667,Veniam inventore nisi blanditiis quas aperiam explicabo. Vitae soluta totam eaque. Eius quibusdam et autem.,2025-07-29 19:51:54.642002
877,Abreu Ltda.,Outro,"Pátio Zoe Ramos, 9
Jardim Vitoria
60577631 Barros / MS",-23.65454717233901,-46.66260507978234,"Ipsa sunt laborum provident. Quo eum magnam ut accusantium veritatis.
A nihil reiciendis repellat delectus. Vitae aspernatur tenetur alias quibusdam dolore assumenda.",2025-07-29 19:51:54.642002
878,Brito,Casa,"Quadra Benjamin Ramos, 15
Aguas Claras
74826-788 Camargo / CE",-23.60649933158919,-46.53007266713106,Accusamus quaerat impedit omnis alias. Autem modi nesciunt. Non eos optio omnis voluptate.,2025-07-29 19:51:54.642002
879,Azevedo,Bar,"Parque de Duarte, 50
Antonio Ribeiro De Abreu 1ª Seção
43116638 Porto / RN",-23.673858823418414,-46.57495236251693,"Praesentium fugiat ipsa nihil ad doloremque.
Accusantium eos vero distinctio eveniet aliquam. Ad iusto vitae ab possimus quibusdam animi. Dolor quaerat numquam.",2025-07-29 19:51:54.642002
880,Montenegro Vasconcelos - ME,Restaurante,"Setor da Mata, 16
Solimoes
55157-045 Albuquerque / MG",-23.694414206920904,-46.79517580333495,"Ipsa dolorem iusto ut quas harum saepe beatae. Recusandae culpa blanditiis vel quasi.
Iusto alias reiciendis inventore sed. Aperiam nisi ab accusamus molestias.",2025-07-29 19:51:54.642002
881,Fernandes,Restaurante,"Recanto Rhavi Cavalcante, 749
João Alfredo
60747-538 Pacheco do Sul / PA",-23.59801232191868,-46.51353330188525,Quas repellat tenetur sit rem placeat in. Eius id magnam maiores vel inventore.,2025-07-29 19:51:54.642002
882,Mendes Azevedo - EI,Outro,"Travessa de Jesus, 63
Conjunto Taquaril
29208-125 Sales / ES",-23.401986475763955,-46.55305429164331,Illum porro modi sunt nobis est quidem dolores. Iusto voluptatem numquam laborum soluta amet quisquam.,2025-07-29 19:51:54.642002
883,da Mata,Trabalho,"Avenida Diogo Novaes, 10
Vila Tirol
59970-381 Macedo Grande / SP",-23.606021935137566,-46.769381854379546,Totam tempora delectus error cumque. At fugiat velit similique provident et iure minima. Aliquid dolores veritatis.,2025-07-29 19:51:54.642002
884,Cavalcante Marques - EI,Trabalho,"Área de Freitas, 45
Santa Efigênia
95538639 Carvalho / MT",-23.543210582460105,-46.55034248826811,"Ipsa totam exercitationem accusantium adipisci doloremque iusto. Voluptatem magnam asperiores cum sapiente quo. Est in soluta magni id quos quae.
Dicta iure dolor deserunt a cum labore laborum.",2025-07-29 19:51:54.642002
885,Caldeira,Casa,"Estação Gabrielly Freitas
Satelite
55432-101 Monteiro / RO",-23.423370410715346,-46.74424682046198,A reprehenderit esse facilis sed expedita veniam. Non temporibus mollitia consequatur perferendis veritatis facere odit. Quis veniam inventore id iusto rem.,2025-07-29 19:51:54.642002
886,Sampaio,Trabalho,"Rodovia Maria Fernanda Peixoto
Tres Marias
23097-941 Borges do Galho / BA",-23.699112308863217,-46.627562643164424,"Rem voluptas sint ut possimus. Similique quis suscipit quas laboriosam.
Quibusdam quo qui quasi sit nihil. Error similique mollitia ad. Asperiores sunt iusto atque maiores assumenda.",2025-07-29 19:51:54.642002
887,Correia,Trabalho,"Viela Leandro Peixoto
Esperança
10016-183 Cavalcante de Minas / SP",-23.577952433350035,-46.61644389028493,Alias commodi quis architecto nesciunt optio quisquam dolore. Iure placeat odit quidem.,2025-07-29 19:51:54.642002
888,Rocha,Outro,"Largo de Cunha, 43
Anchieta
52536-943 Fogaça do Sul / MS",-23.534656109407464,-46.503520659222445,Necessitatibus excepturi saepe amet delectus voluptates debitis deserunt. Culpa vero beatae eaque qui. Commodi cumque minima soluta iusto asperiores.,2025-07-29 19:51:54.642002
889,Lima,Outro,"Alameda de Campos, 49
Casa Branca
97560-200 Silva / RR",-23.561395710288476,-46.65046527963524,"Voluptate ex velit corporis saepe architecto sed debitis. Facere assumenda quia quisquam.
Hic reiciendis perspiciatis facere expedita. Odit cum cumque itaque atque ut impedit id.",2025-07-29 19:51:54.642002
890,Campos Ramos S/A,Casa,"Quadra de Jesus, 872
Canaa
78670771 Novaes de Peixoto / RJ",-23.523579056768167,-46.69361663912652,"Illum porro deserunt animi tempora nihil. Assumenda rem neque beatae.
Ducimus tempora voluptas excepturi provident. Animi excepturi blanditiis accusantium deserunt assumenda voluptatum.",2025-07-29 19:51:54.642002
891,Vargas da Mota - EI,Bar,"Colônia Lorenzo Porto, 16
Paulo Vi
30754-214 Porto / PB",-23.42872590887353,-46.757393445008326,Totam adipisci consequatur nostrum error. Dicta ipsum totam quis quo optio tempora sit. Nisi laborum veritatis occaecati placeat consectetur nemo.,2025-07-29 19:51:54.642002
892,Freitas,Casa,"Condomínio de da Cunha, 66
Santa Tereza
34931-115 da Rosa / TO",-23.430991548540696,-46.65283339191502,"Accusantium fugit provident vero quasi. Quod iure consequatur excepturi soluta. Inventore itaque eligendi impedit sint.
Voluptas animi occaecati voluptate laborum praesentium.",2025-07-29 19:51:54.642002
893,Silveira da Mota S.A.,Trabalho,"Fazenda Machado, 63
Dom Cabral
16484900 Sá / PR",-23.45151996819518,-46.61759063984415,Deserunt placeat veritatis qui consequatur dolorum. Enim sit tempora quisquam. Culpa nisi fugit dolorum recusandae vero fugiat.,2025-07-29 19:51:54.642002
894,Nunes,Outro,"Praia Antony Fogaça, 265
Braúnas
54516150 da Cunha / CE",-23.571241221636967,-46.70001973477131,"Asperiores pariatur itaque reiciendis. Ratione eveniet repudiandae sapiente recusandae.
Tempora consectetur inventore laboriosam.",2025-07-29 19:51:54.642002
895,Abreu,Outro,"Núcleo Teixeira, 47
Carmo
86780542 Macedo / BA",-23.511856330535508,-46.74054753181191,Porro fuga cumque corrupti eos quo magni. Quis quisquam magnam est. Vero sint autem sint et aperiam non.,2025-07-29 19:51:54.642002
896,Peixoto,Casa,"Passarela Siqueira, 78
Vila Nova Gameleira 1ª Seção
49082344 Marques / RR",-23.417094402814744,-46.552654604640374,"Officia fuga dolorem provident sapiente. Fugit reiciendis voluptas blanditiis.
Incidunt a velit cupiditate facilis maiores iure veniam. Quisquam sapiente eaque necessitatibus ut officiis hic eius.",2025-07-29 19:51:54.642002
897,Costa,Trabalho,"Viaduto Yasmin Viana, 6
Novo São Lucas
39700497 Albuquerque do Norte / AP",-23.56152946980602,-46.71891897293494,"Ea nostrum illum ratione quaerat. In repellendus ipsa suscipit repellat in. Quia dolore saepe optio dicta.
Voluptates fugiat explicabo cupiditate voluptate iusto.",2025-07-29 19:51:54.642002
898,Ferreira - ME,Outro,"Alameda de Cunha, 466
Grotinha
61162-110 Albuquerque / MT",-23.650610227356605,-46.71544103465753,Temporibus quis modi expedita fuga inventore. Illo quaerat a minus corrupti ducimus. Vero cum debitis.,2025-07-29 19:51:54.642002
899,Monteiro S.A.,Trabalho,"Praia Nicolas Pinto, 31
Comiteco
12412-514 Leão / AC",-23.683968143649974,-46.69789940161863,"Laborum accusamus minus ad. Labore unde assumenda veritatis voluptas labore a.
Officia consectetur quis atque beatae. Nesciunt dolore ipsam explicabo.",2025-07-29 19:51:54.642002
900,Leão Araújo S/A,Bar,"Viaduto Novaes, 620
Barroca
05014035 Machado / GO",-23.579218417695348,-46.68298336064046,"Eveniet beatae aliquid corrupti fuga labore. Quibusdam quo quisquam vel doloribus quia sed ipsa. Accusamus enim molestias minima at.
Ad sed ratione corrupti atque. Fuga officiis ullam dicta.",2025-07-29 19:51:54.642002
901,Moreira,Outro,"Setor de Caldeira, 7
Juliana
19308903 Rezende / PR",-23.521174022013046,-46.64705343562204,Assumenda delectus ad aperiam nihil vero. Dolorem distinctio possimus assumenda ea alias. Vitae consequuntur quo.,2025-07-29 19:51:54.642002
902,Cavalcante Ltda.,Restaurante,"Vila Letícia Moraes, 39
Serra Do Curral
77111-546 da Rocha / RS",-23.462382173369008,-46.747859251015136,Facere minus id voluptas sunt vero totam. Facere facere reprehenderit similique consequuntur officiis totam nisi.,2025-07-29 19:51:54.642002
903,Dias,Trabalho,"Colônia Daniela Martins, 9
Vila Rica
61379-755 da Costa do Oeste / SC",-23.509063597390632,-46.62209913434251,Harum pariatur laboriosam vel. Dicta quasi dolores aliquam doloremque.,2025-07-29 19:51:54.642002
904,Jesus Peixoto - ME,Restaurante,"Estrada de Alves, 45
Carlos Prates
69023-141 Abreu de Cassiano / RN",-23.426862061047732,-46.6067085408022,"Reiciendis necessitatibus facere vel ipsum non. Debitis id praesentium.
Aspernatur dolorum perspiciatis. Velit facere est quibusdam at ab. Voluptatibus quod sapiente quo perferendis.",2025-07-29 19:51:54.642002
905,Montenegro Viana S.A.,Outro,"Campo Cavalcante, 25
Eymard
46842240 Teixeira / RN",-23.642920089489724,-46.790187323491715,Inventore voluptatibus nam iusto voluptates. Expedita quas voluptatem magnam ad minima temporibus.,2025-07-29 19:51:54.642002
906,Jesus,Outro,"Esplanada Ana Julia Vieira, 91
Vila Nova
34942-467 Azevedo de Novais / MS",-23.53144717079796,-46.712947710583,"Consequatur ea repellendus. Aliquam aliquid tempore sequi dolores. Illo nisi sit explicabo.
Mollitia ducimus ut temporibus asperiores totam id. Atque repellendus alias dolores quasi molestiae optio.",2025-07-29 19:51:54.642002
907,Garcia,Trabalho,"Viela Felipe da Rocha
Goiania
07519544 Rocha de Minas / MA",-23.57431928103935,-46.688017552188384,Asperiores illum excepturi laboriosam est veritatis numquam. Assumenda ducimus adipisci tempora cumque aliquid eligendi. Itaque adipisci rem et.,2025-07-29 19:51:54.642002
908,Costa Dias Ltda.,Casa,"Alameda Manuella Cardoso, 46
São Francisco
79792797 Cavalcanti / AC",-23.659061113864908,-46.77288495386913,Placeat rem harum nostrum impedit in dolorum numquam. Necessitatibus voluptates ducimus cumque autem debitis odio. Voluptate quo exercitationem eos.,2025-07-29 19:51:54.642002
909,Campos e Filhos,Outro,"Travessa de Vieira
Dom Bosco
69252317 Sales do Sul / AC",-23.648185333101594,-46.79933344975178,Ullam ad hic officiis fugit a molestias. Dolore magnam accusamus maxime ullam suscipit. Omnis illum sunt fugit.,2025-07-29 19:51:54.642002
910,da Rosa,Outro,"Travessa de Cirino, 50
Carmo
04695-295 Jesus / RN",-23.6850451722515,-46.69101861605981,"Quaerat saepe quo aliquam quidem. Molestias quos facilis. Dolore sint et odit aperiam vero ullam.
Voluptatum veritatis odit dignissimos asperiores voluptatem cum. Alias sit totam nesciunt.",2025-07-29 19:51:54.642002
911,Rezende Casa Grande S/A,Outro,"Esplanada de Siqueira, 74
Sion
44696117 Sampaio / PA",-23.674041557473032,-46.55115687118767,Minus sed est soluta dolorem. Tenetur repellendus ab sequi nihil suscipit. Quibusdam consequuntur praesentium et cumque quae nisi.,2025-07-29 19:51:54.642002
912,Pires,Bar,"Lagoa de Sousa, 92
Vila Santo Antônio Barroquinha
02329-396 Farias / PB",-23.511885864591335,-46.758312356008474,"Laborum quidem quos hic. Porro rem ratione fuga.
Recusandae repudiandae maxime quod. In mollitia quos culpa impedit laudantium corporis fugit. Qui commodi atque.",2025-07-29 19:51:54.642002
913,Machado Lima - EI,Outro,"Pátio Guilherme Brito, 55
Beira Linha
73204-728 Macedo / MS",-23.47897220172927,-46.78347434584088,"Expedita dicta commodi quis nulla ab. Porro eum molestiae similique adipisci quisquam.
Ut odit veniam voluptate quos reiciendis aut. In accusamus odio quis exercitationem modi.",2025-07-29 19:51:54.642002
914,Ferreira,Restaurante,"Rodovia Heitor Moreira, 39
Piratininga
77948-188 Cavalcanti Alegre / RO",-23.463433496519183,-46.50133137368174,Cupiditate veniam dolore velit. Fugit animi eius nobis enim voluptates. Dignissimos omnis quibusdam provident necessitatibus expedita excepturi.,2025-07-29 19:51:54.642002
915,da Rocha,Restaurante,"Vale Maria Isis Alves, 31
Barão Homem De Melo 3ª Seção
20414-459 Casa Grande / RN",-23.646207461892207,-46.528303818789446,Inventore officiis sit adipisci quis deleniti dignissimos. Delectus animi tempora error. Perferendis quia natus nulla delectus temporibus voluptatem.,2025-07-29 19:51:54.642002
916,Campos Fonseca - EI,Bar,"Aeroporto Farias
Nossa Senhora De Fátima
93710787 Câmara / SC",-23.52656594743177,-46.694631964439075,"Odit quos commodi dolorem quia delectus.
Est ea eos iure temporibus amet quam aliquam. Voluptatum molestias unde voluptate.",2025-07-29 19:51:54.642002
917,Viana,Trabalho,"Ladeira de Costela, 54
Cidade Jardim
57783-919 Cassiano / RO",-23.52312249242277,-46.61106333882779,"Accusantium veritatis occaecati recusandae.
Placeat officiis quas harum. Repudiandae eligendi consectetur exercitationem eaque consectetur. Dolorem hic voluptas nesciunt.",2025-07-29 19:51:54.642002
918,Machado Ribeiro - ME,Trabalho,"Conjunto Campos, 66
Universo
45088-444 Cavalcanti Paulista / MS",-23.40728011906701,-46.62599579349102,"Quod nesciunt occaecati dolor. Hic magni accusamus.
Sit sapiente quibusdam quam. Sunt deleniti itaque excepturi odio totam corrupti fugiat. Porro autem vel ullam hic.",2025-07-29 19:51:54.642002
919,Pires Fernandes - EI,Restaurante,"Trecho de Lopes, 2
Pousada Santo Antonio
83780280 Monteiro dos Dourados / PB",-23.508554461992,-46.65984434988649,Ipsam placeat saepe adipisci voluptatem. Aspernatur officiis quae tenetur facere nobis. Ratione illo sapiente consequuntur iste facere ipsam.,2025-07-29 19:51:54.642002
920,Garcia Rocha S/A,Casa,"Vila da Rocha, 63
Jardim Leblon
10655728 Silva / RN",-23.4831954372695,-46.69739422932577,Aperiam fugiat vero. Expedita deserunt mollitia aliquid. Eveniet est explicabo dolores provident sed animi.,2025-07-29 19:51:54.642002
921,Rodrigues Ltda.,Bar,"Morro Abreu, 22
Vila Copasa
33404-814 da Costa das Flores / GO",-23.551046894460576,-46.53764058064067,Explicabo eveniet a et. Deserunt itaque vitae in nobis laborum.,2025-07-29 19:51:54.642002
922,Farias,Bar,"Parque da Conceição, 34
Vila São Rafael
59668406 Farias / DF",-23.52589973578877,-46.6793468832915,"Quo harum ex possimus sequi officiis. Minima libero possimus incidunt quos molestiae.
Animi fugit odit dolore velit placeat. Molestias veniam eaque laborum fugiat et officiis.",2025-07-29 19:51:54.642002
923,Casa Grande,Restaurante,"Via Vieira
Santa Cruz
48280-017 Sales de da Cunha / CE",-23.581472945988697,-46.51853084289803,"Odio repudiandae illo maiores.
Fugiat eligendi odio quas qui quasi incidunt error.
Modi animi reiciendis atque ab quaerat. A totam culpa laboriosam perspiciatis explicabo velit ipsam.",2025-07-29 19:51:54.642002
924,Carvalho S.A.,Restaurante,"Residencial Machado, 18
Nova Cintra
43391-532 Cirino do Campo / GO",-23.638741253945778,-46.5912591800346,"Accusantium beatae ea hic. Cum est mollitia voluptatem.
Delectus error dolorum quam maiores cum.",2025-07-29 19:51:54.642002
925,Montenegro - EI,Bar,"Travessa Mendonça, 34
Vila São Francisco
23466-267 das Neves / CE",-23.63419699079445,-46.664009356329636,Ad voluptas architecto incidunt ipsam. Odit repellat repudiandae in. Quod voluptatem ullam dicta.,2025-07-29 19:51:54.642002
926,Vargas,Restaurante,"Trevo da Rosa, 5
Vila Engenho Nogueira
96321253 Cirino / SP",-23.47481891009149,-46.681074975008755,Aliquid officia hic quia similique. Provident accusamus id blanditiis voluptates autem vel. Est excepturi nam sunt recusandae expedita. Alias at sed repellendus ea tenetur.,2025-07-29 19:51:54.642002
927,Pereira - ME,Outro,"Fazenda Camargo, 429
Frei Leopoldo
68933-847 Porto da Mata / SP",-23.476087490197667,-46.73188541668358,"Corporis recusandae a nobis eos consectetur. Quaerat qui adipisci enim tempora.
Reprehenderit repellendus recusandae debitis odit natus.",2025-07-29 19:51:54.642002
928,Albuquerque Dias Ltda.,Bar,"Ladeira de Casa Grande, 31
Alto Barroca
01049070 da Luz / RS",-23.679826079656788,-46.59367161065393,"Tempore asperiores aspernatur minus in inventore dignissimos. Tempore provident nobis molestias maiores.
Libero consectetur ipsa optio iste doloribus delectus.",2025-07-29 19:51:54.642002
929,Rodrigues,Bar,"Largo Ferreira, 8
Vila Copacabana
97323-029 Silva / DF",-23.62247039446535,-46.66508232703495,Voluptatibus fugit accusamus quisquam a. Nisi debitis maiores suscipit vitae quaerat veniam. Laborum nostrum nisi dolores nemo amet.,2025-07-29 19:51:54.642002
930,Vieira Novaes S.A.,Bar,"Praia Aragão, 67
Fernão Dias
09636520 Moreira do Campo / RN",-23.455327090962086,-46.741419243628144,Autem repellendus quae cumque quisquam. Est impedit error neque excepturi totam. Consequatur odio veritatis accusamus aliquid.,2025-07-29 19:51:54.642002
931,Abreu,Bar,"Lago Daniela Cavalcante
Vila Pilar
40151-942 Oliveira / PA",-23.527090836217297,-46.6804168200636,"Quaerat ducimus in veniam distinctio voluptates numquam. Iste possimus dolorum doloremque voluptates.
Quasi aliquid ipsa quaerat inventore sint saepe soluta. Culpa provident saepe doloribus et.",2025-07-29 19:51:54.642002
