ManutencaoID,IsqueiroUsuarioID,TipoManutencao,DataManutencao,Custo,EstabelecimentoID,Observacoes,DataCriacao
4000,34746,Troca Pedra,2025-06-08 10:53:45.449139,9.6,306,Amet expedita veritatis autem voluptatem magnam autem. Impedit dolores alias officia quam iste.,2025-07-29 19:52:10.326811
4001,10115,Recarga,2024-09-06 14:21:49.537074,4.79,573,Quam aliquid officiis. Officia saepe nesciunt laboriosam.,2025-07-29 19:52:10.326811
4002,21370,Recarga,2024-06-20 09:54:07.324589,12.77,309,Eum quia earum vitae. Consequuntur omnis quisquam nesciunt ex.,2025-07-29 19:52:10.326811
4003,51790,Recarga,2025-03-19 03:00:42.033319,10.05,11,Quos consequuntur possimus sit earum repudiandae voluptatibus. Tenetur officiis placeat omnis.,2025-07-29 19:52:10.326811
4004,57171,Recarga,2024-09-11 09:37:48.987734,9.9,723,Facilis dolor ea error. Beatae inventore quaerat alias sunt. Asperiores voluptas vitae ab.,2025-07-29 19:52:10.326811
4005,1762,Troca Pedra,2024-02-18 17:42:58.545433,9.64,573,Quaerat cum commodi repudiandae rerum nesciunt.,2025-07-29 19:52:10.326811
4006,38820,Recarga,2025-03-04 09:43:57.943776,23.98,56,Et soluta totam debitis temporibus enim minima tempore. Veritatis maxime rerum neque distinctio.,2025-07-29 19:52:10.326811
4007,30195,Recarga,2023-11-26 17:14:32.040805,3.98,787,Natus voluptatem perferendis. Sequi nulla necessitatibus explicabo. Vel placeat earum nobis.,2025-07-29 19:52:10.326811
4008,316,Limpeza,2023-10-11 01:47:48.318295,12.77,141,Id consequatur ipsa deserunt optio unde. Sapiente saepe ipsum facilis blanditiis odit a.,2025-07-29 19:52:10.326811
4009,42664,Recarga,2024-12-27 13:43:17.795075,8.35,572,Possimus perferendis quia eaque.,2025-07-29 19:52:10.326811
4010,40688,Recarga,2025-01-31 09:05:15.754168,0.22,825,Sed incidunt voluptate libero odit sunt. Quasi sunt soluta minima cupiditate.,2025-07-29 19:52:10.326811
4011,2273,Recarga,2024-12-30 05:47:14.663968,5.53,353,Repudiandae veniam tempore ipsa quam odit. Illum optio totam sapiente occaecati corporis ullam.,2025-07-29 19:52:10.326811
4012,34025,Limpeza,2024-09-03 14:25:15.637105,3.8,787,Officiis atque omnis nihil. Quod corporis hic facere ab. Atque provident ad ab iste laboriosam.,2025-07-29 19:52:10.326811
4013,9608,Recarga,2024-11-20 23:13:39.854297,8.7,18,Nam dolorem blanditiis similique. Perspiciatis nobis illo.,2025-07-29 19:52:10.326811
4014,35518,Recarga,2025-03-08 08:24:28.467568,7.56,349,Illo dolorem ad eaque tempora dolore. Voluptatem suscipit veritatis possimus.,2025-07-29 19:52:10.326811
4015,35913,Recarga,2024-10-22 12:16:43.694064,6.36,588,Assumenda officiis quam modi molestias.,2025-07-29 19:52:10.326811
4016,37772,Recarga,2024-09-12 03:39:33.130102,11.82,511,Cum facere exercitationem neque.,2025-07-29 19:52:10.326811
4017,49419,Limpeza,2025-07-09 19:15:08.969465,9.58,429,Quod eius necessitatibus dicta. Sapiente dolores ratione veniam culpa necessitatibus.,2025-07-29 19:52:10.326811
4018,65,Recarga,2024-10-20 05:23:05.503321,2.4,894,Vero quae harum fugit fugit libero ratione. Culpa quo sapiente.,2025-07-29 19:52:10.326811
4019,19313,Reparo,2025-06-18 20:07:06.383143,1.98,979,Aut doloremque aliquam veritatis blanditiis neque. Natus nostrum doloribus soluta optio.,2025-07-29 19:52:10.326811
4020,135,Recarga,2024-07-02 05:52:18.257978,10.16,703,Sequi minima labore repellendus voluptas suscipit.,2025-07-29 19:52:10.326811
4021,37091,Limpeza,2024-01-28 18:22:24.289227,7.57,416,Occaecati natus mollitia harum veniam tenetur. Dolores voluptatum placeat commodi qui.,2025-07-29 19:52:10.326811
4022,31271,Recarga,2025-07-08 05:23:36.299831,6.81,625,Pariatur in voluptate ducimus alias aliquam. Reprehenderit fugiat distinctio.,2025-07-29 19:52:10.326811
4023,22646,Reparo,2025-01-22 19:49:47.547785,0.43,753,Voluptas rem numquam autem distinctio veritatis adipisci. Sint dolore neque dolorum optio.,2025-07-29 19:52:10.326811
4024,29440,Recarga,2024-05-23 19:58:45.195632,13.62,948,Hic doloremque quis eius. Dicta corporis illo.,2025-07-29 19:52:10.326811
4025,59051,Recarga,2025-07-16 10:30:38.420854,8.12,605,Optio nobis quasi optio maiores nobis. Quae atque beatae ducimus quia occaecati.,2025-07-29 19:52:10.326811
4026,49536,Recarga,2024-09-05 12:52:31.515807,9.12,387,Necessitatibus dolore temporibus numquam alias. Maxime illum similique voluptatum.,2025-07-29 19:52:10.326811
4027,4919,Recarga,2024-11-28 00:55:23.913006,0.85,541,Fugit voluptate eveniet ratione facilis. Voluptates incidunt provident.,2025-07-29 19:52:10.326811
4028,4273,Troca Pedra,2024-07-21 02:39:36.795321,14.18,966,Aperiam vitae dolorem aliquam. Dolorum consequatur amet odio magni consequuntur.,2025-07-29 19:52:10.326811
4029,53424,Troca Pedra,2024-12-25 13:33:03.835302,2.85,142,"Sed hic adipisci praesentium ducimus maxime totam. Neque cumque laudantium.
Minima aliquid dolore.",2025-07-29 19:52:10.326811
4030,14415,Recarga,2023-08-17 01:05:44.168111,0.97,725,"Ea neque deleniti deleniti.
Odit nostrum exercitationem. At exercitationem perferendis cumque.",2025-07-29 19:52:10.326811
4031,10088,Troca Pedra,2025-03-14 03:15:34.457405,0.0,320,Nihil modi veniam ipsum. Sit perferendis dicta inventore et voluptates enim.,2025-07-29 19:52:10.326811
4032,28890,Recarga,2024-03-02 15:20:42.786789,12.12,695,Voluptatum quam temporibus vel ad soluta voluptas. Animi ex modi.,2025-07-29 19:52:10.326811
4033,31030,Limpeza,2025-05-30 13:16:22.594358,12.66,951,Asperiores vero iste sed rem. Quod delectus incidunt harum facere quibusdam repudiandae.,2025-07-29 19:52:10.326811
4034,23369,Recarga,2025-07-14 12:57:09.326370,5.55,463,Sunt cum consectetur ad. Necessitatibus expedita accusamus explicabo.,2025-07-29 19:52:10.326811
4035,12071,Recarga,2023-09-24 20:28:33.235318,11.27,835,Neque maxime libero nulla quibusdam.,2025-07-29 19:52:10.326811
4036,16453,Recarga,2024-07-12 07:25:59.401161,17.87,450,Iure quisquam quae. Esse harum delectus delectus nisi quia.,2025-07-29 19:52:10.326811
4037,56433,Recarga,2024-04-01 03:01:29.329746,5.49,700,Porro est eligendi corporis natus repellendus ex sit.,2025-07-29 19:52:10.326811
4038,27172,Recarga,2025-03-07 05:01:43.389016,0.61,634,Odit accusamus eveniet libero aliquam quod blanditiis occaecati. Aut eos omnis aut rem.,2025-07-29 19:52:10.326811
4039,791,Recarga,2024-03-25 02:46:23.369124,3.57,110,A labore alias cumque eveniet. Quas debitis harum minus ea nobis.,2025-07-29 19:52:10.326811
4040,32367,Recarga,2024-05-09 21:59:07.182188,8.87,382,Quam tempora suscipit quis. Harum accusantium rem excepturi odit architecto.,2025-07-29 19:52:10.326811
4041,13949,Recarga,2024-09-11 11:45:54.557652,9.8,133,Labore iure dignissimos architecto voluptates. Odit minima quisquam ex alias quod ad est.,2025-07-29 19:52:10.326811
4042,50815,Limpeza,2024-06-06 14:32:25.349458,9.23,680,Recusandae facilis corporis vel quos sed. Sed odio laudantium laboriosam explicabo.,2025-07-29 19:52:10.326811
4043,54189,Troca Pedra,2024-06-22 17:10:00.450392,15.86,518,Ut libero voluptas quas consectetur tempore pariatur. Quia ea ex facilis.,2025-07-29 19:52:10.326811
4044,13457,Recarga,2024-07-06 08:39:15.054698,10.08,880,Saepe eum iure architecto tenetur distinctio blanditiis.,2025-07-29 19:52:10.326811
4045,50385,Recarga,2023-11-13 23:30:43.839475,1.88,614,Ullam non sunt adipisci. Amet optio sint pariatur earum a dolorem eos. Illum numquam quos cum.,2025-07-29 19:52:10.326811
4046,12204,Recarga,2025-06-13 01:56:03.636600,6.07,852,Distinctio repellat officiis commodi repellat harum. Ad architecto esse impedit non natus.,2025-07-29 19:52:10.326811
4047,51901,Recarga,2024-10-25 13:25:25.619860,0.0,701,Placeat eum quas hic iusto. Vel nulla blanditiis earum rem porro harum.,2025-07-29 19:52:10.326811
4048,27416,Recarga,2025-01-21 14:08:53.859689,5.8,52,At atque quasi maxime. Perferendis voluptate excepturi sapiente assumenda.,2025-07-29 19:52:10.326811
4049,54018,Recarga,2025-07-28 02:02:07.742363,10.85,931,"Possimus quas numquam.
Ut minus enim itaque. Fugiat quo ipsa vero. Fuga fugit et numquam.",2025-07-29 19:52:10.326811
4050,36023,Recarga,2024-04-28 11:01:13.733716,14.18,326,Maxime commodi tempora quibusdam debitis. Id non soluta ad. Voluptatem vero unde maxime temporibus.,2025-07-29 19:52:10.326811
4051,20796,Recarga,2023-12-17 05:03:30.922078,12.52,488,Voluptate libero aut quam voluptate praesentium.,2025-07-29 19:52:10.326811
4052,8404,Recarga,2024-11-02 07:50:40.138275,16.19,565,Adipisci asperiores dolorum sunt reprehenderit. Laborum eligendi earum.,2025-07-29 19:52:10.326811
4053,46833,Limpeza,2024-06-22 23:31:00.781349,16.09,831,Magnam accusantium earum harum. Ab dolor iure.,2025-07-29 19:52:10.326811
4054,41691,Troca Pedra,2023-08-09 19:22:54.478780,1.38,205,Corporis tempora odio unde ducimus molestias.,2025-07-29 19:52:10.326811
4055,27439,Reparo,2024-09-07 08:58:24.039670,24.18,981,Fuga voluptatibus aliquam voluptate non. Molestiae fugit repellat soluta vero distinctio at.,2025-07-29 19:52:10.326811
4056,45952,Troca Pedra,2025-03-21 18:32:06.153237,12.6,891,Nisi inventore perferendis aliquid ipsa dolor minima.,2025-07-29 19:52:10.326811
4057,11999,Limpeza,2025-04-12 14:08:58.729856,8.4,863,Modi eum possimus laborum eaque. Aspernatur iusto at impedit. Illum quasi veniam.,2025-07-29 19:52:10.326811
4058,46980,Recarga,2025-02-15 10:54:07.054817,13.4,358,Placeat quibusdam numquam eveniet magni vero eum. Placeat molestias illo fuga.,2025-07-29 19:52:10.326811
4059,46313,Recarga,2024-08-16 09:31:34.368214,11.73,721,Officiis quis corrupti assumenda rerum. Labore dolores magni saepe.,2025-07-29 19:52:10.326811
4060,1935,Limpeza,2024-11-03 10:13:14.463707,10.69,519,Voluptatum non unde aut officia. Accusantium id reprehenderit temporibus dolorem tempore.,2025-07-29 19:52:10.326811
4061,38939,Recarga,2025-02-08 06:44:22.335721,10.5,777,Inventore laudantium doloribus explicabo nobis iusto.,2025-07-29 19:52:10.326811
4062,5912,Recarga,2023-12-27 05:46:57.945060,14.05,469,Officiis est quae vitae porro tenetur. Voluptas nisi culpa mollitia adipisci cum qui illo.,2025-07-29 19:52:10.326811
4063,3709,Limpeza,2024-02-08 12:53:04.561392,13.03,547,Vel nemo in tempora maiores incidunt. Hic neque exercitationem distinctio.,2025-07-29 19:52:10.326811
4064,46441,Recarga,2024-08-06 17:41:36.890492,13.8,356,Voluptatibus laboriosam fuga iusto. Occaecati minima beatae numquam.,2025-07-29 19:52:10.326811
4065,19937,Limpeza,2025-01-13 17:38:29.029813,2.3,697,Pariatur sed perferendis esse. Quidem amet harum reprehenderit.,2025-07-29 19:52:10.326811
4066,51235,Reparo,2024-11-02 18:17:46.754888,7.53,56,Eaque reprehenderit in repellendus similique possimus. Quod quidem non in.,2025-07-29 19:52:10.326811
4067,54468,Recarga,2024-11-13 02:22:26.925759,15.81,582,Velit voluptates tempora similique aperiam quo.,2025-07-29 19:52:10.326811
4068,21130,Recarga,2024-01-19 18:56:36.657396,1.56,110,Delectus minus veniam assumenda odio. Provident voluptates nihil nihil molestias.,2025-07-29 19:52:10.326811
4069,38718,Recarga,2024-12-18 19:23:38.872322,6.61,739,Fugiat voluptatibus harum ex perferendis. Cumque inventore alias id.,2025-07-29 19:52:10.326811
4070,10909,Reparo,2024-07-04 07:07:09.885037,3.46,427,Officiis vero velit amet. Dicta sapiente ab. Ad voluptas nisi dolorum natus.,2025-07-29 19:52:10.326811
4071,53291,Recarga,2023-10-19 08:37:13.452927,7.46,341,Esse repellat possimus eligendi. Officiis veniam minus at voluptas enim.,2025-07-29 19:52:10.326811
4072,41744,Recarga,2025-06-24 00:51:26.003135,11.52,760,"Pariatur ducimus excepturi praesentium veritatis.
Vitae architecto aliquid.",2025-07-29 19:52:10.326811
4073,25661,Recarga,2025-06-03 19:37:48.280352,11.9,727,Quod accusantium quo delectus explicabo ipsum. Iusto distinctio illum inventore atque quia autem.,2025-07-29 19:52:10.326811
4074,28125,Recarga,2024-07-25 15:10:51.917663,7.47,313,Impedit perspiciatis temporibus pariatur. Quia repellendus quam illo possimus adipisci.,2025-07-29 19:52:10.326811
4075,20286,Recarga,2025-03-12 13:36:44.046041,14.88,413,Amet non beatae commodi doloribus tempore quo. Quod doloribus animi totam.,2025-07-29 19:52:10.326811
4076,3616,Recarga,2023-10-12 20:55:53.035392,10.91,295,"Veniam a aut beatae porro alias.
A suscipit at. Facilis placeat alias.",2025-07-29 19:52:10.326811
4077,11411,Recarga,2024-06-15 04:01:58.195807,14.7,459,Est delectus blanditiis tempora. Neque totam voluptate ratione nisi ratione exercitationem.,2025-07-29 19:52:10.326811
4078,38459,Recarga,2023-11-30 04:03:50.519595,4.62,527,Est excepturi doloremque ipsum sed ipsa in cum.,2025-07-29 19:52:10.326811
4079,59048,Recarga,2025-05-21 21:19:40.784431,17.8,153,Atque veritatis soluta officiis iure voluptatibus libero esse.,2025-07-29 19:52:10.326811
4080,705,Recarga,2024-11-24 08:24:15.826277,17.89,358,Saepe minus aperiam velit a omnis nisi. Maiores architecto aliquid architecto omnis.,2025-07-29 19:52:10.326811
4081,34309,Recarga,2024-11-10 05:36:35.404214,7.97,522,Laborum id dolores recusandae dolore vero.,2025-07-29 19:52:10.326811
4082,30266,Recarga,2025-03-28 02:53:11.661587,10.53,349,Asperiores voluptatibus nemo enim in. Ratione voluptates illum voluptatum nobis similique optio.,2025-07-29 19:52:10.326811
4083,24108,Recarga,2024-06-04 01:20:02.314293,13.75,936,Ullam itaque fuga similique. Aut impedit minima quisquam adipisci in.,2025-07-29 19:52:10.326811
4084,51311,Limpeza,2025-04-29 11:21:48.778981,7.57,145,Veniam cum ratione numquam odit provident adipisci. Nulla blanditiis amet mollitia unde quia.,2025-07-29 19:52:10.326811
4085,14113,Limpeza,2024-08-27 17:56:57.623927,10.81,851,Voluptatibus quisquam commodi natus animi nam alias. Qui possimus distinctio esse quos quidem.,2025-07-29 19:52:10.326811
4086,40100,Limpeza,2023-08-02 09:32:02.834229,11.76,395,Nulla repudiandae nobis quae fugit enim odit. Quia beatae quaerat alias.,2025-07-29 19:52:10.326811
4087,52542,Recarga,2024-09-29 23:20:32.609753,13.31,872,Veniam corrupti eum corporis tenetur provident sunt.,2025-07-29 19:52:10.326811
4088,54819,Recarga,2025-06-26 17:21:37.632720,9.26,87,Nulla quod ducimus repellat. Debitis doloribus rerum minima tempore.,2025-07-29 19:52:10.326811
4089,26100,Troca Pedra,2025-05-19 22:47:19.381361,9.76,187,Veritatis quasi sequi numquam officia hic quos quod. Unde qui dignissimos officia nam.,2025-07-29 19:52:10.326811
4090,7960,Troca Pedra,2025-02-11 06:08:31.292669,11.5,967,Recusandae molestias alias magni expedita totam. Provident illo vitae tempora fuga.,2025-07-29 19:52:10.326811
4091,59747,Troca Pedra,2025-07-11 13:55:23.911006,4.51,901,Ut voluptates cum quo. Vero officiis quisquam aspernatur. Ab nesciunt quo ipsa distinctio animi.,2025-07-29 19:52:10.326811
4092,19679,Recarga,2024-11-13 08:55:19.426312,7.2,4,Vero veniam cum ex fuga reprehenderit. Et enim ad maxime nobis.,2025-07-29 19:52:10.326811
4093,24623,Recarga,2024-10-06 17:36:20.497421,10.79,253,Quibusdam quaerat sit sed ipsum eligendi nemo.,2025-07-29 19:52:10.326811
4094,55565,Recarga,2023-12-29 11:52:40.771559,7.14,714,Minima inventore aut delectus alias. Cumque porro delectus modi dolor necessitatibus.,2025-07-29 19:52:10.326811
4095,24131,Recarga,2023-08-10 06:59:31.603297,6.73,755,Pariatur nam qui. Eligendi voluptatem perspiciatis molestiae ratione. Culpa illum explicabo.,2025-07-29 19:52:10.326811
4096,48368,Recarga,2024-02-21 11:43:08.150059,16.26,566,Eaque dolorum illo. Est reprehenderit dolorem deleniti. Eius odio dolorem necessitatibus quod.,2025-07-29 19:52:10.326811
4097,23550,Limpeza,2023-08-03 07:14:19.872913,8.63,104,Ducimus illo quia quam dolorem. Dolorum quas dolor iusto dignissimos molestiae.,2025-07-29 19:52:10.326811
4098,30680,Recarga,2024-01-17 22:38:28.324293,0.0,472,Repellat in earum aperiam tempore. Asperiores corporis non quis a magni.,2025-07-29 19:52:10.326811
4099,21813,Recarga,2024-10-19 02:00:08.895848,2.28,983,Animi ratione nostrum aperiam quis libero laudantium.,2025-07-29 19:52:10.326811
4100,43192,Recarga,2024-11-22 10:08:35.955185,11.82,202,Praesentium iste quo magnam atque. Est sunt nisi similique sit.,2025-07-29 19:52:10.326811
4101,11838,Recarga,2023-12-22 19:37:12.415697,5.6,919,Temporibus vel repudiandae veniam temporibus eaque qui placeat. Numquam veritatis accusantium amet.,2025-07-29 19:52:10.326811
4102,9434,Recarga,2025-01-02 12:21:23.610848,6.52,243,Incidunt fuga natus. Magnam vel harum incidunt assumenda.,2025-07-29 19:52:10.326811
4103,54117,Recarga,2024-11-21 04:17:24.088129,8.89,332,Ad porro dolorum possimus cum ducimus doloremque. Excepturi laudantium in nesciunt sint ex impedit.,2025-07-29 19:52:10.326811
4104,29539,Recarga,2024-03-10 03:40:11.375878,3.12,704,Aperiam id ad cupiditate animi labore dicta. Odit maxime impedit.,2025-07-29 19:52:10.326811
4105,59611,Troca Pedra,2024-05-10 01:08:24.452586,19.41,574,Dolor necessitatibus reprehenderit minus quo voluptatem. Ratione dolor iure vitae non.,2025-07-29 19:52:10.326811
4106,43,Recarga,2024-02-25 23:08:42.808668,12.21,911,Amet debitis veniam quos.,2025-07-29 19:52:10.326811
4107,46035,Recarga,2024-08-02 11:18:49.047403,13.96,996,Voluptatibus quo velit totam maiores aut omnis. Ipsum amet quas provident quia veritatis impedit.,2025-07-29 19:52:10.326811
4108,883,Recarga,2024-02-10 19:23:20.711957,0.44,513,Quibusdam doloribus voluptas delectus quia cum rerum. Eum asperiores iure.,2025-07-29 19:52:10.326811
4109,37256,Recarga,2024-11-02 13:05:19.065870,6.59,403,Assumenda unde doloremque harum neque facilis vero. Rerum animi eveniet iusto.,2025-07-29 19:52:10.326811
4110,41029,Limpeza,2024-12-20 08:38:35.308480,0.0,91,Unde iusto velit maxime quae vitae. Molestias dolor tempora quis dolorum amet neque.,2025-07-29 19:52:10.326811
4111,59089,Reparo,2024-11-03 03:41:11.491561,15.08,647,Beatae dolores minus sequi quaerat. Sit nulla voluptate a dolores assumenda odit magni.,2025-07-29 19:52:10.326811
4112,36063,Recarga,2025-01-15 06:11:20.922169,8.34,176,Dolorem repudiandae sit animi placeat.,2025-07-29 19:52:10.326811
4113,26285,Recarga,2025-01-27 13:32:47.669579,14.94,428,Atque harum sunt consequuntur ut. Placeat omnis nisi necessitatibus quibusdam.,2025-07-29 19:52:10.326811
4114,27148,Reparo,2023-09-23 05:08:56.784294,11.62,295,Facere est dolorem voluptas. Repudiandae corrupti quas sunt molestiae repudiandae labore eius.,2025-07-29 19:52:10.326811
4115,30903,Recarga,2024-07-20 08:43:28.366273,5.23,955,Et ipsum quaerat ad architecto amet. Modi corrupti pariatur.,2025-07-29 19:52:10.326811
4116,43695,Reparo,2023-08-09 03:42:33.783313,13.21,821,Voluptatibus nemo architecto dignissimos nesciunt blanditiis. Consectetur unde non.,2025-07-29 19:52:10.326811
4117,15666,Reparo,2024-08-21 20:37:18.365656,9.6,858,Corrupti nemo dolorem perspiciatis eum quasi. Molestias eius aperiam omnis.,2025-07-29 19:52:10.326811
4118,12298,Recarga,2024-03-28 19:51:05.895523,12.96,561,Alias sed iste ipsa ad. Necessitatibus ullam aperiam esse distinctio.,2025-07-29 19:52:10.326811
4119,47122,Recarga,2025-05-09 04:15:11.514060,2.38,495,Molestiae sed neque sequi doloribus nam. Incidunt magnam vitae possimus.,2025-07-29 19:52:10.326811
4120,34720,Reparo,2025-07-27 02:36:29.755538,4.92,976,"Ex enim veniam.
Soluta deserunt sit neque. Placeat optio fuga dolore itaque beatae sequi.",2025-07-29 19:52:10.326811
4121,15708,Recarga,2024-08-02 07:37:26.747602,7.59,348,Rerum illum ipsam fugiat accusantium velit. Nisi ex non.,2025-07-29 19:52:10.326811
4122,58272,Reparo,2025-02-11 03:26:06.214797,14.69,607,Necessitatibus vel dignissimos iure maxime fuga. Consequatur sit dolorem nobis et aspernatur enim.,2025-07-29 19:52:10.326811
