CompraID,UsuarioID,EstabelecimentoID,DataCompra,ValorTotal,MetodoPagamento,NumeroNF,Observacoes,DataCriacao
47628,53,536,2024-09-27 05:44:11.994855,51.07796,PIX,69039805,Error necessitatibus aspernatur magni. Delectus et architecto adipisci maiores vel.,2025-07-29 19:51:10.954087
47629,749,628,2023-10-16 19:16:25.963408,26.222024,PIX,60337597,Ut eveniet iusto eos. Suscipit eius ipsum sed.,2025-07-29 19:51:10.954087
47630,1202,421,2025-02-28 20:01:50.312429,0.0,Cartão Crédito,29771066,Illo quae cum consequuntur accusantium.,2025-07-29 19:51:10.954087
47631,2788,354,2024-08-16 00:08:38.630472,142.51855799999998,PIX,36750986,Quos amet ducimus. Eaque nostrum ipsa quaerat numquam accusamus commodi.,2025-07-29 19:51:10.954087
47632,8952,758,2025-02-11 07:58:25.002622,0.0,PIX,08137173,Delectus quas eligendi perspiciatis velit nemo. Ipsum asperiores officiis eius provident eius quod.,2025-07-29 19:51:10.954087
47633,3553,122,2025-05-18 01:38:29.746330,0.0,PIX,76116438,Recusandae odit numquam vitae fugit libero. Unde laborum deleniti recusandae sunt ex nam.,2025-07-29 19:51:10.954087
47634,9197,844,2024-01-14 21:43:49.682487,42.84434,Cartão Crédito,36815371,Exercitationem quia veritatis dignissimos. Ab eius explicabo labore.,2025-07-29 19:51:10.954087
47635,2463,528,2024-04-27 21:16:18.664259,164.478362,PIX,05935178,Quo quos animi pariatur. Delectus eum quia harum tempora tempora.,2025-07-29 19:51:10.954087
47636,8130,158,2025-02-08 20:44:49.662298,0.0,Cartão Crédito,34176238,Delectus sequi ea eos.,2025-07-29 19:51:10.954087
47637,5429,651,2025-07-01 19:56:05.463751,44.292489999999994,Cartão Crédito,67299607,Quas nesciunt mollitia nesciunt. Perspiciatis sed accusantium laboriosam.,2025-07-29 19:51:10.954087
47638,963,864,2024-07-24 00:26:49.445034,0.0,PIX,82458034,Dicta impedit quidem labore laborum deserunt. Quisquam eius illo perspiciatis.,2025-07-29 19:51:10.954087
47639,7523,497,2024-09-15 06:20:42.336616,289.63632,PIX,73621867,Dolorem necessitatibus quibusdam sequi doloremque laborum. Odit modi ipsam.,2025-07-29 19:51:10.954087
47640,3256,253,2024-04-12 20:57:39.989704,79.793904,PIX,88961408,Ducimus nostrum modi repellat aliquam sunt veniam iure. Dolores ad velit deleniti quod deserunt.,2025-07-29 19:51:10.954087
47641,8351,681,2025-02-12 06:55:36.910215,63.375226,Dinheiro,58892121,Facere doloribus amet officiis eligendi excepturi unde. Voluptas sit necessitatibus et.,2025-07-29 19:51:10.954087
47642,2500,219,2023-10-03 09:29:57.797415,0.0,Cartão Crédito,97358909,Dicta sed necessitatibus ea non sunt libero sed. Eligendi inventore commodi labore ipsam.,2025-07-29 19:51:10.954087
47643,101,592,2024-04-10 00:41:07.986587,59.362884,Dinheiro,00958455,Atque facilis natus est maxime quas vitae. Aut consectetur quibusdam aperiam quisquam velit.,2025-07-29 19:51:10.954087
47644,3839,925,2024-09-27 00:53:35.184659,146.48123999999999,PIX,36739998,Delectus accusantium saepe dolorem ipsa. Debitis a eveniet sint.,2025-07-29 19:51:10.954087
47645,6317,423,2025-03-02 12:44:14.641172,135.377772,Dinheiro,18221350,Itaque ab soluta cumque.,2025-07-29 19:51:10.954087
47646,7277,298,2025-01-26 08:19:03.496100,66.939103,Dinheiro,95164908,Nihil commodi porro atque tenetur culpa. Alias ad expedita eligendi quos assumenda sunt corporis.,2025-07-29 19:51:10.954087
47647,1827,225,2024-11-18 14:08:30.843026,221.376328,PIX,31877053,Perferendis dolorem iste earum ex. Voluptatibus est neque eius harum ad libero error.,2025-07-29 19:51:10.954087
47648,1397,598,2025-07-07 03:03:15.736946,43.225663000000004,PIX,08852175,Sequi molestiae tempora veniam. Modi dignissimos atque quo.,2025-07-29 19:51:10.954087
47649,1254,593,2024-02-12 11:37:25.303158,0.0,Cartão Crédito,29086870,Explicabo ad natus cumque quaerat occaecati aut. Iure minima ab ipsa perspiciatis distinctio velit.,2025-07-29 19:51:10.954087
47650,3777,122,2025-04-22 03:24:33.140806,173.361091,PIX,24353335,Occaecati quam occaecati earum iusto ipsam. Aliquid eligendi hic nostrum.,2025-07-29 19:51:10.954087
47651,3971,280,2025-03-28 22:37:47.429240,69.1908,PIX,49410631,Quam temporibus error fugit porro. In impedit velit sequi neque eaque.,2025-07-29 19:51:10.954087
47652,9850,424,2024-02-03 11:54:04.510524,137.885657,Cartão Crédito,97968733,Omnis quod impedit odit rerum excepturi. Facere quidem eligendi exercitationem.,2025-07-29 19:51:10.954087
47653,7684,496,2023-09-23 00:51:58.694492,199.654494,Dinheiro,55383622,Eveniet magni vero consectetur omnis fuga corrupti. Dolores voluptatem minima reprehenderit.,2025-07-29 19:51:10.954087
47654,117,9,2024-01-24 20:33:10.626300,147.560092,Cartão Crédito,61781184,Libero officiis cumque nam.,2025-07-29 19:51:10.954087
47655,4976,991,2023-12-07 14:52:02.337596,293.693778,PIX,47313736,Minus magni nemo quos eligendi. Veniam laborum ipsum.,2025-07-29 19:51:10.954087
47656,5817,118,2024-08-14 01:43:55.592357,185.162535,Cartão Crédito,60787125,Aperiam ipsum aliquam vero at velit ut.,2025-07-29 19:51:10.954087
47657,535,810,2024-02-17 05:26:04.586298,110.62647100000001,PIX,33080352,Iure vel totam ea. Molestias incidunt porro atque.,2025-07-29 19:51:10.954087
47658,2408,895,2025-07-19 13:00:37.942036,178.47315999999998,PIX,77024329,Numquam iure est nesciunt ipsam maxime. Quo sapiente eaque omnis maiores omnis praesentium.,2025-07-29 19:51:10.954087
47659,2967,471,2024-03-08 00:16:27.485210,193.876011,PIX,10684306,Adipisci unde voluptatum ipsam. Adipisci similique tenetur quo veniam dicta consequatur distinctio.,2025-07-29 19:51:10.954087
47660,591,844,2024-03-26 09:08:17.064498,325.842778,PIX,41676486,Rem sit amet iure. Recusandae a similique doloribus. Repellat animi ratione magnam natus.,2025-07-29 19:51:10.954087
47661,6221,568,2023-11-07 05:40:08.481467,0.0,Cartão Crédito,81340644,Nesciunt sequi enim quae sed accusamus aperiam. Sed occaecati occaecati ipsa asperiores.,2025-07-29 19:51:10.954087
47662,2817,538,2023-09-25 10:38:59.844931,18.442548,PIX,00158527,Nemo officia officiis asperiores id iusto pariatur. Occaecati maiores minus natus id incidunt vero.,2025-07-29 19:51:10.954087
47663,8728,479,2024-07-06 15:29:55.474414,0.0,Dinheiro,76247811,Veniam veniam labore sequi. Rerum in modi assumenda unde.,2025-07-29 19:51:10.954087
47664,6572,138,2024-06-19 03:13:23.340224,0.0,Cartão Crédito,23690547,Illo dolores doloribus suscipit. Ipsam ad perferendis quia in.,2025-07-29 19:51:10.954087
47665,498,158,2024-04-26 13:34:01.946908,676.180348,Cartão Crédito,61611573,Ducimus hic quod tenetur totam eius debitis. Possimus reiciendis dignissimos.,2025-07-29 19:51:10.954087
47666,2413,44,2024-06-07 08:37:01.158118,0.0,PIX,56189117,"Unde quae atque eius ipsum dolorem enim.
Tempore eum rerum. Sequi aperiam delectus voluptates.",2025-07-29 19:51:10.954087
47667,3789,126,2024-01-31 03:37:37.890698,75.960955,Dinheiro,48090964,Molestiae explicabo saepe inventore officiis recusandae. Provident facere mollitia odit.,2025-07-29 19:51:10.954087
47668,9126,806,2023-09-23 01:57:44.547430,0.0,PIX,37739676,Eius id nemo quia soluta dignissimos. Commodi doloremque facere culpa doloribus id.,2025-07-29 19:51:10.954087
47669,4280,540,2024-06-03 06:09:45.284544,18.698999999999998,PIX,73914389,Ipsa ab nobis praesentium architecto expedita. Ea rerum atque sit occaecati.,2025-07-29 19:51:10.954087
47670,2334,256,2024-07-15 16:47:42.644904,67.643736,Dinheiro,30960480,Delectus consequuntur aperiam.,2025-07-29 19:51:10.954087
47671,1001,787,2024-10-02 07:36:10.121893,46.297895000000004,PIX,54648265,Cumque corrupti perferendis eius. Officia ducimus dignissimos libero non blanditiis quae.,2025-07-29 19:51:10.954087
47672,5957,102,2024-03-11 04:33:02.565968,198.683201,Dinheiro,47172074,Iusto quasi aperiam tenetur facilis aliquid. Quibusdam totam maxime inventore dignissimos.,2025-07-29 19:51:10.954087
47673,3958,427,2025-03-10 07:35:06.640553,91.65026,PIX,02897929,Dolorem nostrum ad. Minima quidem voluptatibus mollitia quae aspernatur.,2025-07-29 19:51:10.954087
47674,5879,837,2024-12-21 19:13:04.246751,0.0,Cartão Crédito,84735157,Dicta soluta eveniet. Aut occaecati dolor eligendi quis minima. Assumenda sed ex vero.,2025-07-29 19:51:10.954087
47675,2768,914,2024-02-13 00:54:29.592198,69.80538399999999,PIX,40045764,Unde ad voluptatibus. Ratione culpa magni occaecati.,2025-07-29 19:51:10.954087
47676,1650,456,2024-02-20 23:14:41.932276,177.567741,Cartão Crédito,02449777,Accusamus repellendus architecto incidunt at nostrum libero. Eos quod rem explicabo est dicta.,2025-07-29 19:51:10.954087
47677,9030,125,2025-07-12 03:35:15.273339,47.50695499999999,Cartão Crédito,53974242,Mollitia illo omnis quis illum amet facere dolor. Voluptatem quasi iure sunt corrupti doloribus.,2025-07-29 19:51:10.954087
47678,3199,743,2023-08-21 19:29:22.479202,0.0,Dinheiro,57285955,"Ut saepe earum libero ex.
Consequatur iure laudantium non consequuntur autem.",2025-07-29 19:51:10.954087
47679,6726,12,2024-03-03 21:51:15.724381,0.0,Cartão Crédito,99808211,Aperiam eum reiciendis earum minima deserunt ut accusantium.,2025-07-29 19:51:10.954087
47680,1994,154,2024-10-14 04:08:07.599588,125.850848,Dinheiro,74586189,Recusandae alias voluptate. Eius mollitia voluptates minima sapiente vitae praesentium cumque.,2025-07-29 19:51:10.954087
47681,1759,887,2024-04-12 02:32:09.219896,0.0,Dinheiro,04988045,Quod commodi excepturi minus. Itaque distinctio facilis quod.,2025-07-29 19:51:10.954087
47682,2694,554,2025-02-23 23:01:10.544784,11.295344,PIX,13216504,Alias animi repudiandae officia suscipit optio.,2025-07-29 19:51:10.954087
47683,4857,658,2024-10-05 02:56:43.828903,151.260927,Cartão Crédito,90318412,Nostrum consectetur doloribus. Ab expedita doloribus id nulla.,2025-07-29 19:51:10.954087
47684,820,551,2025-01-10 13:29:23.141287,242.33521499999995,Dinheiro,75902162,Quo corrupti occaecati. Quibusdam temporibus a aliquid quam recusandae.,2025-07-29 19:51:10.954087
47685,9556,1000,2024-10-16 08:58:51.943344,171.500238,Dinheiro,87672916,Sed aliquam maiores velit. Officiis suscipit facere earum sequi. Ab harum eos consectetur.,2025-07-29 19:51:10.954087
47686,4835,604,2024-12-08 12:44:49.559961,141.10272,PIX,66737353,Accusamus molestiae accusantium maxime aliquid id repellat sapiente.,2025-07-29 19:51:10.954087
47687,9631,449,2024-05-30 15:39:13.052236,0.0,Dinheiro,26294902,Id fugit placeat asperiores.,2025-07-29 19:51:10.954087
47688,2301,8,2024-11-25 16:16:13.420927,188.715996,Cartão Crédito,66563600,Ab magnam nihil. Exercitationem nostrum possimus earum. Totam recusandae fugit.,2025-07-29 19:51:10.954087
47689,974,344,2024-07-22 22:53:20.018731,193.869528,Cartão Crédito,68968489,Sit culpa tempore vero quaerat. Eum necessitatibus iure doloremque animi.,2025-07-29 19:51:10.954087
47690,3408,752,2023-09-11 04:43:57.856539,123.98540799999998,PIX,40544380,Fugiat expedita aliquam commodi qui ab neque. A excepturi voluptatum fugiat nostrum quis eum.,2025-07-29 19:51:10.954087
47691,9795,167,2024-02-25 06:53:25.627264,228.34019700000002,PIX,58033975,Alias expedita dicta.,2025-07-29 19:51:10.954087
47692,8681,798,2025-03-01 01:30:09.228571,0.0,Dinheiro,85792357,Error deserunt officia neque perspiciatis impedit illo cum.,2025-07-29 19:51:10.954087
47693,4876,669,2024-11-20 22:41:20.013257,163.90488000000002,Dinheiro,42453055,Nisi ex laboriosam minima blanditiis fuga. Fuga reprehenderit eum amet.,2025-07-29 19:51:10.954087
47694,8258,971,2025-05-26 11:53:12.502370,57.945136,PIX,65755044,Sequi aspernatur fugit quas est aliquid tempora. Quae eveniet vitae maxime.,2025-07-29 19:51:10.954087
47695,4928,987,2023-08-21 02:14:28.250193,82.08198000000002,PIX,22247155,Cum impedit consequatur rerum voluptates. Accusamus perferendis quae.,2025-07-29 19:51:10.954087
47696,2347,846,2024-05-24 00:31:30.140964,60.230175,Cartão Crédito,47498075,Repellat deleniti maiores pariatur. Sapiente optio expedita eligendi ut.,2025-07-29 19:51:10.954087
47697,878,833,2025-07-03 02:53:57.114497,141.51711600000002,Cartão Crédito,34255735,Quaerat dignissimos modi magni error. Rerum ad nemo. Occaecati autem praesentium sequi voluptatem.,2025-07-29 19:51:10.954087
47698,1347,208,2025-06-20 06:37:03.579229,0.0,PIX,71225944,Nesciunt illo recusandae. Autem accusamus ipsa eaque et alias laborum reprehenderit.,2025-07-29 19:51:10.954087
47699,7501,858,2024-02-08 00:26:13.332005,42.22845,PIX,56381177,Deserunt libero esse id quasi.,2025-07-29 19:51:10.954087
47700,6249,691,2025-05-15 07:22:41.161969,0.0,Dinheiro,70976090,Temporibus porro vitae magnam. Nam quasi esse ex iure possimus sint.,2025-07-29 19:51:10.954087
47701,2010,316,2024-01-21 00:30:14.942485,184.55809899999997,Dinheiro,83843617,Facilis quisquam aliquam libero. Ad ratione quaerat inventore tempore.,2025-07-29 19:51:10.954087
47702,4857,751,2023-08-17 15:37:25.837249,0.0,Cartão Crédito,98607549,"Iusto dolorum est hic iste.
Ipsum eum magnam voluptatum. Eum omnis similique occaecati est.",2025-07-29 19:51:10.954087
47703,720,898,2024-02-23 12:09:22.095698,0.0,PIX,04909545,Accusamus voluptatum odio numquam. Fugiat et rerum at.,2025-07-29 19:51:10.954087
47704,9184,687,2024-04-01 09:33:51.259935,14.901921,Dinheiro,86571180,Fugit debitis numquam iure. Libero ea rerum ab fuga perferendis ullam.,2025-07-29 19:51:10.954087
47705,7587,958,2024-08-25 19:19:06.313857,0.0,PIX,45433580,Rem libero dicta reprehenderit esse modi.,2025-07-29 19:51:10.954087
47706,4196,820,2023-10-23 15:02:40.912096,0.0,PIX,36559282,Facere harum neque eum voluptates. Dolore quibusdam sequi.,2025-07-29 19:51:10.954087
47707,6849,741,2024-03-09 22:01:22.954305,118.47374400000001,PIX,64908878,Repellendus nobis sunt quasi. Nam voluptatum animi dignissimos porro aliquam.,2025-07-29 19:51:10.954087
47708,764,294,2024-11-09 21:04:38.194409,145.027832,PIX,53823458,Illo cum corrupti eligendi natus totam aperiam natus. Quasi in quasi voluptates molestiae quam sed.,2025-07-29 19:51:10.954087
47709,3399,58,2024-10-17 01:49:54.053415,0.0,Cartão Crédito,32678765,Provident rem neque quidem esse.,2025-07-29 19:51:10.954087
47710,5745,807,2025-05-12 09:22:06.247776,94.98254,Cartão Crédito,81593286,Quis commodi incidunt. Nulla amet odit nesciunt adipisci.,2025-07-29 19:51:10.954087
47711,4074,164,2023-09-07 02:34:39.627005,0.0,Dinheiro,23311121,Excepturi ipsum eveniet assumenda vel veritatis omnis ex. Sunt nemo magnam doloribus.,2025-07-29 19:51:10.954087
47712,1392,191,2025-04-01 23:39:06.700536,0.0,Cartão Crédito,66941569,In assumenda magni at nulla. Nisi minima earum voluptatum voluptas.,2025-07-29 19:51:10.954087
47713,843,473,2024-08-12 14:59:34.706118,70.7743,Cartão Crédito,20389482,Amet dicta explicabo nobis laboriosam. Dolor molestias iure neque necessitatibus.,2025-07-29 19:51:10.954087
47714,7209,32,2025-03-22 05:47:25.355101,93.55362399999999,PIX,32168709,Quaerat provident consequuntur nesciunt veritatis laudantium. Quis ipsam eos saepe dolor debitis.,2025-07-29 19:51:10.954087
47715,9219,825,2024-02-09 07:58:40.149630,0.0,PIX,64785790,Quaerat illo nesciunt quis veritatis veritatis dignissimos.,2025-07-29 19:51:10.954087
47716,4938,283,2025-01-07 22:58:58.462004,136.120271,Cartão Crédito,28686491,Eum doloribus ex dignissimos aliquid. Eum aut officia tenetur. Quis sit dignissimos facere.,2025-07-29 19:51:10.954087
47717,2892,485,2024-04-20 09:21:43.741102,192.51445499999997,PIX,19694450,Tempore aut optio illo totam incidunt modi. Esse temporibus est natus quos quam iusto.,2025-07-29 19:51:10.954087
47718,7733,266,2023-09-17 18:59:07.073074,288.90356199999997,Cartão Crédito,21112904,Animi quaerat dolorum nihil labore harum laboriosam neque. Sed modi aspernatur odit.,2025-07-29 19:51:10.954087
47719,8486,621,2025-07-20 14:48:40.885387,224.452872,Cartão Crédito,87503098,Tempore earum et earum laboriosam nihil. Suscipit adipisci unde cum similique odit quisquam fugiat.,2025-07-29 19:51:10.954087
47720,5879,807,2024-11-11 06:47:23.145811,0.0,PIX,99583019,Debitis ullam unde saepe quod. Architecto provident tenetur ab dolorum.,2025-07-29 19:51:10.954087
47721,5124,61,2025-03-11 02:10:42.403818,592.6719660000001,PIX,61824317,Voluptatem dolore voluptate quo quos dolores. Neque corporis omnis.,2025-07-29 19:51:10.954087
47722,3450,695,2025-05-26 06:25:36.618217,298.524675,PIX,62871013,Corrupti maxime eius impedit porro porro incidunt. Hic sint sapiente neque perferendis et.,2025-07-29 19:51:10.954087
47723,5961,365,2023-12-04 18:14:47.287857,35.098668,PIX,61034044,Sequi a totam similique porro est consectetur consequatur. Ea omnis dicta atque magnam.,2025-07-29 19:51:10.954087
47724,5906,562,2025-03-25 03:35:55.198987,0.0,Cartão Crédito,07091803,Quod perferendis quidem praesentium iusto ut quos. Ullam id enim tenetur iure dolorem.,2025-07-29 19:51:10.954087
47725,5423,824,2024-03-15 02:34:39.254253,44.68173,PIX,73617051,Nostrum consectetur excepturi repudiandae excepturi facere eaque. Dolorum sint quas perferendis ad.,2025-07-29 19:51:10.954087
47726,411,549,2025-06-03 15:00:01.058287,0.0,PIX,50930432,Quia exercitationem mollitia laborum delectus eveniet. Perspiciatis fuga ea laudantium earum.,2025-07-29 19:51:10.954087
47727,3179,571,2025-06-24 04:41:10.946455,75.29322,PIX,20084677,In repudiandae beatae autem. Aspernatur minus laboriosam placeat libero nihil.,2025-07-29 19:51:10.954087
47728,3356,912,2025-03-27 11:05:51.142870,0.0,PIX,04863557,Doloribus molestias sunt recusandae.,2025-07-29 19:51:10.954087
47729,3769,448,2025-02-13 20:42:33.930861,422.556282,Dinheiro,32737417,Veritatis eum nobis nobis inventore eius. Repellendus vitae labore beatae ad quam doloribus.,2025-07-29 19:51:10.954087
47730,4682,257,2024-10-21 11:26:32.193275,72.873132,PIX,28934455,Mollitia consectetur natus eum omnis. Laborum qui unde voluptatem enim.,2025-07-29 19:51:10.954087
47731,738,551,2024-10-27 00:51:58.564630,257.175725,Dinheiro,93584845,Porro harum ipsa aut ipsum. Perspiciatis dolorum est nemo similique doloremque. Sint fugiat dolor.,2025-07-29 19:51:10.954087
47732,2807,554,2024-06-13 04:27:22.877867,51.673866,Cartão Crédito,27785485,Saepe facere autem alias eligendi.,2025-07-29 19:51:10.954087
47733,4485,619,2023-09-14 03:25:22.484937,271.07619900000003,PIX,85653511,Ipsam nam nulla voluptatum officia.,2025-07-29 19:51:10.954087
47734,7572,443,2023-12-18 21:04:44.773928,0.0,PIX,73148777,Repudiandae dolorum blanditiis quasi qui modi. Saepe minima quos dolor cumque.,2025-07-29 19:51:10.954087
47735,2871,348,2025-06-08 06:00:10.732061,11.52656,PIX,61493896,Maxime cupiditate eos consequuntur modi totam in.,2025-07-29 19:51:10.954087
47736,8286,739,2024-03-16 23:18:58.005326,72.232371,PIX,25423976,Adipisci consequuntur incidunt inventore rem. Aspernatur quos saepe asperiores esse.,2025-07-29 19:51:10.954087
47737,5665,504,2024-10-02 19:33:28.542003,21.0593,Cartão Crédito,36987818,Illo atque sunt veritatis optio aperiam expedita.,2025-07-29 19:51:10.954087
47738,2240,896,2024-01-12 02:46:58.811567,71.845536,PIX,03141908,Corporis dolorum iusto dolore est. A quis natus aspernatur asperiores sit dolorem.,2025-07-29 19:51:10.954087
